name	Sample	OTU	type	effect	mean_Accuracy	sd_Accuracy	mean_Precision	sd_Precision	mean_TPR	sd_TPR	mean_F1_score	sd_F1_score	mean_FPR	sd_FPR	mean_Specificity	sd_Specificity	mean_FDR	sd_FDR
AAnew_TSS	300	400	abundant	10	0.99595	0.006758646	0.972956122	0.051802024	0.9905	0.018728523	0.980802389	0.030110232	0.003444444	0.007313376	0.996555556	0.007313376	0.027043878	0.051802024
AAnew_TSS	300	500	abundant	1	0.87964	0.014111762	0.027358376	0.050380007	0.0078	0.01474223	0.01158636	0.020769554	0.023488889	0.016406894	0.976511111	0.016406894	0.952641624	0.145707707
AAnew_TSS	300	500	abundant	2	0.9164	0.011661904	0.72936196	0.141878786	0.2664	0.09685478	0.381824692	0.115979226	0.011377778	0.007719228	0.988622222	0.007719228	0.27063804	0.141878786
AAnew_TSS	300	500	abundant	5	0.98678	0.009735471	0.942954129	0.066756971	0.9302	0.048283255	0.934569574	0.04369642	0.006933333	0.00964919	0.993066667	0.00964919	0.057045871	0.066756971
AAnew_TSS	300	500	abundant	10	0.99764	0.002931956	0.982307374	0.024409842	0.995	0.011146409	0.988422179	0.013935643	0.002066667	0.003050148	0.997933333	0.003050148	0.017692626	0.024409842
AAnew_TSS	300	800	abundant	1	0.8165875	0.028751293	0.034930013	0.023904495	0.030625	0.022288215	0.031431934	0.021092886	0.096083333	0.032863185	0.903916667	0.032863185	0.965069987	0.023904495
AAnew_TSS	300	800	abundant	2	0.879325	0.019577627	0.357676649	0.135693769	0.203	0.063343301	0.251703781	0.073672976	0.045527778	0.021361688	0.954472222	0.021361688	0.642323351	0.135693769
AAnew_TSS	300	800	abundant	5	0.96925	0.00939119	0.845368152	0.058391997	0.85425	0.078640998	0.846707099	0.04904599	0.017972222	0.008508769	0.982027778	0.008508769	0.154631848	0.058391997
AAnew_TSS	300	800	abundant	10	0.9899	0.00532907	0.933999668	0.043396552	0.97	0.028147788	0.950863074	0.025200732	0.007888889	0.005551626	0.992111111	0.005551626	0.066000332	0.043396552
AAnew_TSS	300	1000	abundant	1	0.82055	0.030561868	0.031255082	0.023067129	0.028	0.023181323	0.028476219	0.021200733	0.091388889	0.035369665	0.908611111	0.035369665	0.968744918	0.023067129
AAnew_TSS	300	1000	abundant	2	0.87506	0.019888995	0.329915821	0.125174044	0.1894	0.054602697	0.232690375	0.059311195	0.048755556	0.022921805	0.951244444	0.022921805	0.670084179	0.125174044
AAnew_TSS	300	1000	abundant	5	0.96677	0.01205363	0.83796396	0.077939602	0.8385	0.078988236	0.834720343	0.058773294	0.018977778	0.011301048	0.981022222	0.011301048	0.16203604	0.077939602
AAnew_TSS	300	1000	abundant	10	0.98972	0.005671264	0.933453588	0.043734288	0.9688	0.027934989	0.950015846	0.026399626	0.007955556	0.005861859	0.992044444	0.005861859	0.066546412	0.043734288
AAnew_TSS	300	2000	abundant	1	0.76243	0.040070205	0.031810877	0.014258834	0.0477	0.026878139	0.03731053	0.017847175	0.158155556	0.046214465	0.841844444	0.046214465	0.968189123	0.014258834
AAnew_TSS	300	2000	abundant	2	0.83639	0.02524602	0.199626734	0.052128245	0.1943	0.050910994	0.191047842	0.035491652	0.092266667	0.031133117	0.907733333	0.031133117	0.800373266	0.052128245
AAnew_TSS	300	2000	abundant	5	0.93973	0.01597432	0.677258428	0.084514626	0.79055	0.078247519	0.725492603	0.063411245	0.043694444	0.016845538	0.956305556	0.016845538	0.322741572	0.084514626
AAnew_TSS	300	2000	abundant	10	0.97473	0.01022411	0.823433324	0.069813936	0.9624	0.022901634	0.885722691	0.041094008	0.0239	0.011414757	0.9761	0.011414757	0.176566676	0.069813936
ALDEx2_wi	300	100	abundant	1	0.989005495	7.77E-05	0	0	0	0	0	0	5.56E+06	7.86E-05	0.999994444	7.86E-05	0.005	0.070710678
ALDEx2_wi	300	100	abundant	10	0.963626374	0.004367907	0.22516693	0.024853556	0.934	0.07729081	0.362339452	0.035773218	0.036044444	0.004379254	0.963955556	0.004379254	0.77483307	0.024853556
ALDEx2_wi	300	100	abundant	2	0.985692308	0.003026976	0.373794871	0.113031529	0.423	0.138080888	0.392243391	0.114788582	0.008055556	0.002606977	0.991944444	0.002606977	0.626205129	0.113031529
ALDEx2_wi	300	100	abundant	5	0.973972527	0.004099262	0.272227535	0.043647511	0.8005	0.12420501	0.404750916	0.059166738	0.0241	0.004120509	0.9759	0.004120509	0.727772465	0.043647511
ALDEx2_wi	300	1000	abundant	1	0.9	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	300	1000	abundant	10	0.87341	0.007550294	0.396481532	0.029142995	0.5096	0.04611369	0.44571402	0.034553556	0.086166667	0.005784506	0.913833333	0.005784506	0.603518468	0.029142995
ALDEx2_wi	300	1000	abundant	2	0.89402	0.004911232	0.395239144	0.08661479	0.1143	0.034107574	0.176039833	0.047732353	0.019344444	0.004775745	0.980655556	0.004775745	0.604760856	0.08661479
ALDEx2_wi	300	1000	abundant	5	0.881115	0.008142066	0.40357039	0.041065162	0.39495	0.047563737	0.398771761	0.042513396	0.064866667	0.006246344	0.935133333	0.006246344	0.59642961	0.041065162
ALDEx2_wi	300	200	abundant	1	0.978255435	7.69E-05	0	0	0	0	0	0	5.56E+06	7.86E-05	0.999994444	7.86E-05	0.005	0.070710678
ALDEx2_wi	300	200	abundant	10	0.95448913	0.004494614	0.307760169	0.028614569	0.868	0.071424838	0.453965001	0.038401276	0.043588889	0.004208874	0.956411111	0.004208874	0.692239831	0.028614569
ALDEx2_wi	300	200	abundant	2	0.973793478	0.003774446	0.389089655	0.096117844	0.3565	0.110879309	0.367743521	0.095163207	0.012488889	0.003317925	0.987511111	0.003317925	0.610910345	0.096117844
ALDEx2_wi	300	200	abundant	5	0.962788043	0.004410163	0.339855777	0.039127949	0.74725	0.095527825	0.466151043	0.051079868	0.032422222	0.004247098	0.967577778	0.004247098	0.660144223	0.039127949
ALDEx2_wi	300	2000	abundant	1	0.818181818	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	300	2000	abundant	10	0.785127273	0.0095911	0.396775262	0.029245229	0.3488	0.028227539	0.37107193	0.027693075	0.117911111	0.00805986	0.882088889	0.00805986	0.603224738	0.029245229
ALDEx2_wi	300	2000	abundant	2	0.811513636	0.005447138	0.40432806	0.075968584	0.075675	0.019833969	0.12674702	0.030435576	0.024966667	0.006448034	0.975033333	0.006448034	0.59567194	0.075968584
ALDEx2_wi	300	2000	abundant	5	0.794404545	0.009061211	0.399866791	0.037469957	0.260625	0.028381542	0.315276877	0.031070021	0.086977778	0.007867127	0.913022222	0.007867127	0.600133209	0.037469957
ALDEx2_wi	300	300	abundant	1	0.967758065	0.000169673	0.01	0.099748427	5.00E-04	0.005259858	0.000947581	0.009926299	0	0	1	0	0	0
ALDEx2_wi	300	300	abundant	10	0.944709677	0.004774019	0.343637199	0.02860539	0.780833333	0.069410656	0.476836309	0.037984891	0.049827778	0.004237355	0.950172222	0.004237355	0.656362801	0.02860539
ALDEx2_wi	300	300	abundant	2	0.963139785	0.004212576	0.395070624	0.102329812	0.265166667	0.086903265	0.312939334	0.086725426	0.013594444	0.003935042	0.986405556	0.003935042	0.604929376	0.102329812
ALDEx2_wi	300	300	abundant	5	0.952193548	0.005371306	0.367463829	0.041900918	0.661166667	0.084127041	0.471365055	0.051741609	0.038105556	0.004904697	0.961894444	0.004904697	0.632536171	0.041900918
ALDEx2_wi	300	400	abundant	1	0.957446809	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	300	400	abundant	10	0.925510638	0.005561117	0.340236333	0.024731635	0.796875	0.063894616	0.476564127	0.033642839	0.068772222	0.005015513	0.931227778	0.005015513	0.659763667	0.024731635
ALDEx2_wi	300	400	abundant	2	0.951356383	0.005294971	0.396518546	0.088854175	0.26725	0.076447095	0.315991748	0.075690676	0.018238889	0.004909097	0.981761111	0.004909097	0.603481454	0.088854175
ALDEx2_wi	300	400	abundant	5	0.936792553	0.00561639	0.369113726	0.032058064	0.68	0.070175659	0.47776537	0.040272907	0.051794444	0.005414373	0.948205556	0.005414373	0.630886274	0.032058064
ALDEx2_wi	300	500	abundant	1	0.947368421	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	300	500	abundant	10	0.909478947	0.006192482	0.34425416	0.021606739	0.7922	0.049956363	0.479650074	0.027597029	0.084005556	0.006075499	0.915994444	0.006075499	0.65574584	0.021606739
ALDEx2_wi	300	500	abundant	2	0.939673684	0.005700809	0.393067655	0.077342384	0.2639	0.070652309	0.312493421	0.068611956	0.022783333	0.005776186	0.977216667	0.005776186	0.606932345	0.077342384
ALDEx2_wi	300	500	abundant	5	0.921910526	0.006306153	0.367214579	0.030257611	0.6663	0.066637171	0.472904722	0.038674916	0.063888889	0.005953894	0.936111111	0.005953894	0.632785421	0.030257611
ALDEx2_wi	300	800	abundant	1	0.918362245	7.22E-05	0	0	0	0	0	0	5.56E+06	7.86E-05	0.999994444	7.86E-05	0.005	0.070710678
ALDEx2_wi	300	800	abundant	10	0.897153061	0.006946094	0.39973455	0.033137228	0.519125	0.051361947	0.451434977	0.039389066	0.069244444	0.004703189	0.930755556	0.004703189	0.60026545	0.033137228
ALDEx2_wi	300	800	abundant	2	0.913918367	0.00461022	0.40949248	0.092056469	0.124125	0.038897939	0.188930542	0.053033518	0.015877778	0.00423075	0.984122222	0.00423075	0.59050752	0.092056469
ALDEx2_wi	300	800	abundant	5	0.901489796	0.007313218	0.396224784	0.045340044	0.39525	0.053395392	0.395241255	0.04749767	0.053511111	0.005325138	0.946488889	0.005325138	0.603775216	0.045340044
Corncob	300	100	abundant	1	0.988961538	0.000386327	0.006666667	0.074423149	0.001	0.009974843	0.001678322	0.016799608	6.11E-05	0.000404661	0.999938889	0.000404661	0.028333333	0.162948475
Corncob	300	100	abundant	10	0.930928571	0.009537716	0.137448587	0.018033146	0.9815	0.042624338	0.240670694	0.027492492	0.069633333	0.00971082	0.930366667	0.00971082	0.862551413	0.018033146
Corncob	300	100	abundant	2	0.980873626	0.005420673	0.299162391	0.100525323	0.486	0.161039338	0.360225606	0.101853988	0.013627778	0.005851394	0.986372222	0.005851394	0.700837609	0.100525323
Corncob	300	100	abundant	5	0.952576923	0.011760483	0.186780027	0.041849265	0.922	0.08975679	0.307863075	0.054955666	0.047083333	0.012270822	0.952916667	0.012270822	0.813219973	0.041849265
Corncob	300	1000	abundant	1	0.89999	9.97E-05	0	0	0	0	0	0	1.11E-05	0.000110832	0.999988889	0.000110832	0.01	0.099748427
Corncob	300	1000	abundant	10	0.79349	0.028465264	0.283996524	0.030516244	0.68045	0.057540001	0.399010745	0.030531953	0.19395	0.034817275	0.80605	0.034817275	0.716003476	0.030516244
Corncob	300	1000	abundant	2	0.89377	0.005364793	0.390674336	0.088905328	0.10735	0.032569639	0.166805488	0.0451974	0.01885	0.005724811	0.98115	0.005724811	0.609325664	0.088905328
Corncob	300	1000	abundant	5	0.85594	0.015749815	0.347815826	0.038329914	0.4899	0.057563511	0.405085592	0.037968991	0.103388889	0.018649666	0.896611111	0.018649666	0.652184174	0.038329914
Corncob	300	200	abundant	1	0.978173913	0.000526668	0	0	0	0	0	0	8.89E-05	0.000538372	0.999911111	0.000538372	0.035	0.184240939
Corncob	300	200	abundant	10	0.89786413	0.018002683	0.171553142	0.026245559	0.9345	0.056129337	0.288853719	0.03675819	0.10295	0.018795083	0.89705	0.018795083	0.828446858	0.026245559
Corncob	300	200	abundant	2	0.971826087	0.004782658	0.360312674	0.098492932	0.3555	0.116134344	0.350820411	0.092560637	0.014477778	0.004889638	0.985522222	0.004889638	0.639687326	0.098492932
Corncob	300	200	abundant	5	0.936804348	0.01356385	0.235882764	0.042412156	0.8075	0.096775916	0.362416116	0.051639906	0.060322222	0.014518169	0.939677778	0.014518169	0.764117236	0.042412156
Corncob	300	2000	abundant	1	0.818181818	0	0	0	0	0	0	0	0	0	1	0	0	0
Corncob	300	2000	abundant	10	0.710377273	0.024112345	0.328960345	0.023699684	0.562025	0.041444088	0.414054982	0.022764963	0.256655556	0.033201113	0.743344444	0.033201113	0.671039655	0.023699684
Corncob	300	2000	abundant	2	0.81105	0.005863388	0.400488486	0.077305013	0.0778	0.022979344	0.129282045	0.034446409	0.026005556	0.007459049	0.973994444	0.007459049	0.599511514	0.077305013
Corncob	300	2000	abundant	5	0.771122727	0.012825432	0.371695205	0.030577373	0.37205	0.039229994	0.371085711	0.030680055	0.140194444	0.016021357	0.859805556	0.016021357	0.628304795	0.030577373
Corncob	300	300	abundant	1	0.96772043	0.000263165	0.0175	0.126585423	0.000666667	0.004678377	0.001280242	0.008985035	4.44E-05	0.000245058	0.999955556	0.000245058	0.0325	0.174199533
Corncob	300	300	abundant	10	0.874908602	0.02508406	0.193773446	0.03118924	0.8725	0.059912229	0.315560277	0.040806967	0.125011111	0.026724762	0.874988889	0.026724762	0.806226554	0.03118924
Corncob	300	300	abundant	2	0.961295699	0.004980275	0.359871307	0.100344025	0.24	0.083274686	0.281839622	0.079314555	0.014661111	0.005457763	0.985338889	0.005457763	0.640128693	0.100344025
Corncob	300	300	abundant	5	0.92355914	0.01773385	0.264107686	0.048241717	0.716	0.091757455	0.382174407	0.05327541	0.069522222	0.019471748	0.930477778	0.019471748	0.735892314	0.048241717
Corncob	300	400	abundant	1	0.95743617	0.000106115	0	0	0	0	0	0	1.11E-05	0.000110832	0.999988889	0.000110832	0.01	0.099748427
Corncob	300	400	abundant	10	0.821680851	0.029988847	0.182867886	0.025507888	0.892375	0.04969742	0.30248832	0.034280302	0.181461111	0.032168283	0.818538889	0.032168283	0.817132114	0.025507888
Corncob	300	400	abundant	2	0.948281915	0.006651466	0.358774935	0.089204286	0.251125	0.072521765	0.289966021	0.067725865	0.020733333	0.007469308	0.979266667	0.007469308	0.641225065	0.089204286
Corncob	300	400	abundant	5	0.895180851	0.021160517	0.257996013	0.041415147	0.74075	0.078790719	0.379984824	0.046028795	0.097955556	0.023498905	0.902044444	0.023498905	0.742003987	0.041415147
Corncob	300	500	abundant	1	0.947373684	0.000129136	0.01	0.099748427	2.00E-04	0.001994969	0.000392157	0.003911703	5.56E+06	7.86E-05	0.999994444	7.86E-05	0.005	0.070710678
Corncob	300	500	abundant	10	0.766231579	0.037127674	0.17473642	0.023601084	0.8996	0.045233509	0.291719385	0.031954074	0.241177778	0.040265519	0.758822222	0.040265519	0.82526358	0.023601084
Corncob	300	500	abundant	2	0.936021053	0.006941708	0.358237343	0.075591612	0.2601	0.075886652	0.296110159	0.066191917	0.026427778	0.008470674	0.973572222	0.008470674	0.641762657	0.075591612
Corncob	300	500	abundant	5	0.867578947	0.024853641	0.253658781	0.035009878	0.7474	0.071320918	0.376373447	0.037881315	0.125744444	0.028378017	0.874255556	0.028378017	0.746341219	0.035009878
Corncob	300	800	abundant	1	0.918352041	0.000124344	0.002	0.028284271	0.000125	0.001767767	0.000235294	0.003327561	2.78E-05	0.000259744	0.999972222	0.000259744	0.013	0.108117747
Corncob	300	800	abundant	10	0.830693878	0.024624319	0.283090931	0.033918487	0.67875	0.058227051	0.397750571	0.03483405	0.1558	0.028772941	0.8442	0.028772941	0.716909069	0.033918487
Corncob	300	800	abundant	2	0.913576531	0.004958178	0.401772556	0.098213111	0.114875	0.039674991	0.176310782	0.053315825	0.015427778	0.005299138	0.984572222	0.005299138	0.598227444	0.098213111
Corncob	300	800	abundant	5	0.883377551	0.012624276	0.346231147	0.042043129	0.47025	0.058691233	0.397197148	0.042124111	0.0799	0.014098723	0.9201	0.014098723	0.653768853	0.042043129
DACOMP	300	100	abundant	1	0.988967033	0.000490702	0.000625	0.008838835	5.00E-04	0.007071068	0.000555556	0.007856742	5.00E-05	0.00057122	0.99995	0.00057122	0.009375	0.093723824
DACOMP	300	100	abundant	10	0.986368132	0.002793737	0.388263445	0.117422299	0.4065	0.119915171	0.396443736	0.117375069	0.007188889	0.001692651	0.992811111	0.001692651	0.611736555	0.117422299
DACOMP	300	100	abundant	2	0.971769231	0.018024964	0.266806303	0.149148487	0.4835	0.186417562	0.309023877	0.125571706	0.022805556	0.019225315	0.977194444	0.019225315	0.733193697	0.149148487
DACOMP	300	100	abundant	5	0.983934066	0.009389054	0.374326202	0.12736778	0.442	0.162072011	0.390737258	0.116438398	0.010044444	0.010408756	0.989955556	0.010408756	0.625673798	0.12736778
DACOMP	300	1000	abundant	1	0.9	0	0	0	0	0	0	0	0	0	1	0	0	0
DACOMP	300	1000	abundant	10	0.87807	0.00758371	0.400943345	0.03314304	0.44435	0.064446445	0.420000683	0.042800502	0.073738889	0.009494434	0.926261111	0.009494434	0.599056655	0.03314304
DACOMP	300	1000	abundant	2	0.888855	0.006714117	0.400132499	0.059714146	0.2218	0.04334923	0.284108013	0.047535406	0.037027778	0.006495989	0.962972222	0.006495989	0.599867501	0.059714146
DACOMP	300	1000	abundant	5	0.882325	0.007840712	0.403130215	0.040902003	0.36695	0.060742454	0.382494227	0.046271589	0.060411111	0.009160635	0.939588889	0.009160635	0.596869785	0.040902003
DACOMP	300	200	abundant	1	0.97826087	0	0	0	0	0	0	0	0	0	1	0	0	0
DACOMP	300	200	abundant	10	0.973423913	0.00381039	0.398205277	0.07578173	0.425	0.099243369	0.408773475	0.077836852	0.014388889	0.003502589	0.985611111	0.003502589	0.601794723	0.07578173
DACOMP	300	200	abundant	2	0.965858696	0.014446101	0.33802361	0.122663654	0.3875	0.134196848	0.338585262	0.08926792	0.021288889	0.016532848	0.978711111	0.016532848	0.66197639	0.122663654
DACOMP	300	200	abundant	5	0.970244565	0.009200211	0.367623824	0.092179825	0.429	0.15566037	0.384339543	0.086710662	0.017727778	0.011476027	0.982272222	0.011476027	0.632376176	0.092179825
DACOMP	300	2000	abundant	1	0.818181818	0	0	0	0	0	0	0	0	0	1	0	0	0
DACOMP	300	2000	abundant	10	0.78105	0.011033288	0.396380664	0.028325228	0.389325	0.050001702	0.391442602	0.035577962	0.1319	0.016511878	0.8681	0.016511878	0.603619336	0.028325228
DACOMP	300	2000	abundant	2	0.80325	0.008397214	0.399464461	0.054339168	0.1616	0.029145106	0.229254832	0.036087777	0.054161111	0.009212424	0.945838889	0.009212424	0.600535539	0.054339168
DACOMP	300	2000	abundant	5	0.787895455	0.010852823	0.399408831	0.034244577	0.3295	0.039823732	0.36029589	0.034743874	0.110238889	0.012597841	0.889761111	0.012597841	0.600591169	0.034244577
DACOMP	300	300	abundant	1	0.967741935	0	0	0	0	0	0	0	0	0	1	0	0	0
DACOMP	300	300	abundant	10	0.960096774	0.004646263	0.386083285	0.065637601	0.399666667	0.093088336	0.390553192	0.069970313	0.021222222	0.004491653	0.978777778	0.004491653	0.613916715	0.065637601
DACOMP	300	300	abundant	2	0.957134409	0.009460153	0.356097314	0.093136178	0.343166667	0.105926952	0.338856979	0.076073242	0.0224	0.011339058	0.9776	0.011339058	0.643902686	0.093136178
DACOMP	300	300	abundant	5	0.958139785	0.007381918	0.377450233	0.071483678	0.431166667	0.145970538	0.393752981	0.076658667	0.024294444	0.010280318	0.975705556	0.010280318	0.622549767	0.071483678
DACOMP	300	400	abundant	1	0.957446809	0	0	0	0	0	0	0	0	0	1	0	0	0
DACOMP	300	400	abundant	10	0.948132979	0.005184874	0.390830426	0.060111694	0.39125	0.06417969	0.390643732	0.060912846	0.027116667	0.003317658	0.972883333	0.003317658	0.609169574	0.060111694
DACOMP	300	400	abundant	2	0.946670213	0.008097891	0.373856379	0.075470392	0.342	0.085498832	0.351287512	0.063933146	0.026455556	0.00977404	0.973544444	0.00977404	0.626143621	0.075470392
DACOMP	300	400	abundant	5	0.947058511	0.005273489	0.381462991	0.055504302	0.392	0.094302518	0.384100986	0.060792651	0.028272222	0.006280158	0.971727778	0.006280158	0.618537009	0.055504302
DACOMP	300	500	abundant	1	0.947368421	0	0	0	0	0	0	0	0	0	1	0	0	0
DACOMP	300	500	abundant	10	0.935915789	0.005985882	0.390586828	0.056862872	0.3882	0.060156914	0.389094824	0.05747302	0.033655556	0.003666726	0.966344444	0.003666726	0.609413172	0.056862872
DACOMP	300	500	abundant	2	0.935773684	0.007598316	0.376128139	0.067914582	0.3211	0.075984592	0.342905474	0.062610556	0.030077778	0.008627875	0.969922222	0.008627875	0.623871861	0.067914582
DACOMP	300	500	abundant	5	0.934642105	0.006270835	0.380072398	0.055694029	0.3817	0.067243725	0.3801345	0.056599811	0.034638889	0.005410659	0.965361111	0.005410659	0.619927602	0.055694029
DACOMP	300	800	abundant	1	0.918362245	7.22E-05	0.002	0.028284271	0.000125	0.001767767	0.000235294	0.003327561	1.67E-05	0.000235702	0.999983333	0.000235702	0.003	0.042426407
DACOMP	300	800	abundant	10	0.90027551	0.007288759	0.397863718	0.041263586	0.4348125	0.077257457	0.413555754	0.05293378	0.05835	0.008399405	0.94165	0.008399405	0.602136282	0.041263586
DACOMP	300	800	abundant	2	0.909479592	0.005714533	0.403227095	0.06068803	0.226	0.049038494	0.287958797	0.051302687	0.029766667	0.005714195	0.970233333	0.005714195	0.596772905	0.06068803
DACOMP	300	800	abundant	5	0.904107143	0.007601999	0.402656549	0.050692321	0.3589375	0.061549015	0.377998184	0.051430775	0.047433333	0.007683798	0.952566667	0.007683798	0.597343451	0.050692321
DESeq2	300	100	abundant	1	0.986313187	0.003260235	0.042727599	0.136479161	0.021	0.051694892	0.024505486	0.060074362	0.002961111	0.003552758	0.997038889	0.003552758	0.637272401	0.458079633
DESeq2	300	100	abundant	10	0.932598901	0.007301993	0.138103097	0.014685313	0.968	0.054689622	0.24145692	0.023025313	0.067794444	0.007403433	0.932205556	0.007403433	0.861896903	0.014685313
DESeq2	300	100	abundant	2	0.974873626	0.006338777	0.242588968	0.07299637	0.571	0.170010346	0.335759159	0.092273263	0.020638889	0.006585621	0.979361111	0.006585621	0.757411032	0.07299637
DESeq2	300	100	abundant	5	0.946181319	0.008211192	0.162248903	0.023279407	0.916	0.091574722	0.27489119	0.034667526	0.053483333	0.008557964	0.946516667	0.008557964	0.837751097	0.023279407
DESeq2	300	1000	abundant	1	0.899805	0.001030673	0.164285714	0.316510684	0.0044	0.009058159	0.008469329	0.017265844	0.000705556	0.001185021	0.999294444	0.001185021	0.270714286	0.400765926
DESeq2	300	1000	abundant	10	0.82682	0.010887621	0.341295921	0.017915845	0.7831	0.043702857	0.475052334	0.021818601	0.168322222	0.012664693	0.831677778	0.012664693	0.658704079	0.017915845
DESeq2	300	1000	abundant	2	0.883005	0.00695607	0.389316351	0.044033872	0.297	0.043548621	0.335896761	0.040769172	0.051883333	0.00726105	0.948116667	0.00726105	0.610683649	0.044033872
DESeq2	300	1000	abundant	5	0.847515	0.010425605	0.361560242	0.022864446	0.68135	0.047018413	0.471992918	0.027294523	0.134022222	0.011350607	0.865977778	0.011350607	0.638439758	0.022864446
DESeq2	300	200	abundant	1	0.977	0.002130994	0.108025162	0.247159482	0.01575	0.033089455	0.02548369	0.051418504	0.001638889	0.002404417	0.998361111	0.002404417	0.451974838	0.461720866
DESeq2	300	200	abundant	10	0.895173913	0.011341953	0.166723746	0.016170596	0.945	0.050375475	0.283090409	0.023822033	0.105933333	0.011814918	0.894066667	0.011814918	0.833276254	0.016170596
DESeq2	300	200	abundant	2	0.96301087	0.0067269	0.310573777	0.059250946	0.5485	0.109120513	0.39312751	0.067006667	0.027777778	0.007001635	0.972222222	0.007001635	0.689426223	0.059250946
DESeq2	300	200	abundant	5	0.922320652	0.011812838	0.205063693	0.025638816	0.8735	0.069800505	0.3311108	0.034084787	0.076594444	0.012598924	0.923405556	0.012598924	0.794936307	0.025638816
DESeq2	300	2000	abundant	1	0.8151	0.003523594	0.074671534	0.177153543	0.0018	0.003979849	0.003455897	0.007572446	0.004166667	0.004484396	0.995833333	0.004484396	0.770328466	0.373834249
DESeq2	300	2000	abundant	10	0.741072727	0.012093384	0.376084024	0.01812137	0.6427	0.035432858	0.474348559	0.022541697	0.237066667	0.012272138	0.762933333	0.012272138	0.623915976	0.01812137
DESeq2	300	2000	abundant	2	0.795904545	0.008579492	0.387476528	0.041288896	0.21035	0.03243668	0.27178329	0.034733228	0.073972222	0.010385245	0.926027778	0.010385245	0.612523472	0.041288896
DESeq2	300	2000	abundant	5	0.75825	0.012054232	0.384492545	0.021571175	0.547475	0.036957117	0.451474371	0.025358447	0.194911111	0.012628573	0.805088889	0.012628573	0.615507455	0.021571175
DESeq2	300	300	abundant	1	0.967188172	0.001376161	0.150804113	0.300200868	0.012	0.022674351	0.021419307	0.039750157	0.000972222	0.001606247	0.999027778	0.001606247	0.339195887	0.432068489
