name	Sample	OTU	type	effect	mean_Accuracy	sd_Accuracy	mean_Precision	sd_Precision	mean_TPR	sd_TPR	mean_F1_score	sd_F1_score	mean_FPR	sd_FPR	mean_Specificity	sd_Specificity	mean_FDR	sd_FDR
DESeq2	300	100	mix	5	0.964807692	0.009121466	0.096188353	0.054272305	0.2655	0.167030675	0.137365569	0.075462624	0.027422222	0.01005584	0.972577778	0.01005584	0.903811647	0.054272305
fastANCOM	300	100	mix	5	0.980675824	0.002145486	0.108943628	0.091134481	0.1095	0.100549995	0.108086656	0.092041203	0.009644444	0.001777917	0.990355556	0.001777917	0.891056372	0.091134481
LEfSe	300	100	mix	5	0.966192308	0.012724505	0.098066192	0.059129369	0.2545	0.174159143	0.133473038	0.075317908	0.0259	0.014088247	0.9741	0.014088247	0.901933808	0.059129369
limma_voom	300	100	mix	5	0.976236264	0.005621091	0.100635143	0.077958623	0.149	0.129160412	0.116086788	0.088979208	0.014572222	0.00610634	0.985427778	0.00610634	0.899364857	0.077958623
LinDA	300	100	mix	5	0.976950549	0.00496167	0.103496675	0.079162003	0.147	0.12557806	0.11786955	0.089809858	0.013827778	0.005337075	0.986172222	0.005337075	0.896503325	0.079162003
MaAsLin2	300	100	mix	5	0.968587912	0.012615929	0.098483467	0.066156874	0.227	0.169453748	0.129225455	0.08263266	0.023172222	0.013861401	0.976827778	0.013861401	0.901516533	0.066156874
Wilcox	300	100	mix	5	0.968027473	0.012933866	0.097270403	0.064662493	0.2335	0.177723601	0.127667467	0.079649928	0.023811111	0.014374702	0.976188889	0.014374702	0.902729597	0.064662493
ZicoSeq	300	100	mix	5	0.989010989	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	300	1000	mix	1	0.89999	0.000141421	0	0	0	0	0	0	1.11E-05	0.000157135	0.999988889	0.000157135	0.005	0.070710678
Corncob	300	1000	mix	1	0.89998	0.000199497	0	0	0	0	0	0	2.22E-05	0.000221663	0.999977778	0.000221663	0.01	0.099748427
DACOMP	300	1000	mix	1	0.899955	0.000451658	0.000833333	0.011785113	5.00E-05	0.000707107	9.43E-05	0.001334164	5.56E-05	0.000554158	0.999944444	0.000554158	0.009166667	0.091816917
DESeq2	300	1000	mix	1	0.899125	0.001473169	0.053011905	0.185808211	0.0012	0.003552902	0.002317835	0.006833821	0.001105556	0.001716625	0.998894444	0.001716625	0.416988095	0.477913649
fastANCOM	300	1000	mix	1	0.899985	0.000157796	0	0	0	0	0	0	1.67E-05	0.000175329	0.999983333	0.000175329	0.01	0.099748427
LEfSe	300	1000	mix	1	0.899760638	0.001973391	0.001305827	0.013268199	0.00037234	0.004432462	0.000560896	0.006512825	0.000307329	0.002672228	0.999692671	0.002672228	0.051885662	0.219821647
limma_voom	300	1000	mix	1	0.870145	0.065807195	0.072445998	0.119025678	0.03655	0.083573441	0.031495	0.045039842	0.037233333	0.082110249	0.962766667	0.082110249	0.627554002	0.426070839
LinDA	300	1000	mix	1	0.899955	0.000251578	0	0	0	0	0	0	5.00E-05	0.000279531	0.99995	0.000279531	0.035	0.184240939
MaAsLin2	300	1000	mix	1	0.899955	0.000288777	0	0	0	0	0	0	5.00E-05	0.000320863	0.99995	0.000320863	0.03	0.171015295
Wilcox	300	1000	mix	1	0.89996	0.000220552	0	0	0	0	0	0	4.44E-05	0.000245058	0.999955556	0.000245058	0.035	0.184240939
ZicoSeq	300	1000	mix	1	0.9	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	300	1000	mix	10	0.865005	0.01507952	0.11012628	0.055018517	0.04875	0.029364072	0.064944319	0.034560237	0.0443	0.018473043	0.9557	0.018473043	0.88987372	0.055018517
Corncob	300	1000	mix	10	0.841565	0.022982532	0.104901737	0.039913018	0.07765	0.040175213	0.086072122	0.035343371	0.073555556	0.028536049	0.926444444	0.028536049	0.895098263	0.039913018
DACOMP	300	1000	mix	10	0.858	0.01576205	0.104554421	0.046859182	0.05445	0.027957209	0.069635068	0.031714209	0.052716667	0.018848183	0.947283333	0.018848183	0.895445579	0.046859182
DESeq2	300	1000	mix	10	0.834655	0.018476278	0.103082278	0.032247313	0.0846	0.034112436	0.09123531	0.03061432	0.082005556	0.022431924	0.917994444	0.022431924	0.896917722	0.032247313
fastANCOM	300	1000	mix	10	0.75981	0.088993839	0.099164376	0.02776078	0.1733	0.115645925	0.115432358	0.038235643	0.175022222	0.11097177	0.824977778	0.11097177	0.900835624	0.02776078
LEfSe	300	1000	mix	10	0.81315	0.027460296	0.101877768	0.028725843	0.11175	0.047079933	0.103976867	0.03246024	0.108916667	0.034202957	0.891083333	0.034202957	0.898122232	0.028725843
limma_voom	300	1000	mix	10	0.397455	0.153820616	0.098614204	0.009049302	0.6179	0.196378237	0.166897471	0.019365533	0.627038889	0.191954247	0.372961111	0.191954247	0.901385796	0.009049302
LinDA	300	1000	mix	10	0.80572	0.034085933	0.100123706	0.027770679	0.11925	0.05531034	0.105493279	0.033960027	0.118005556	0.042544291	0.881994444	0.042544291	0.899876294	0.027770679
MaAsLin2	300	1000	mix	10	0.79531	0.039873215	0.098628487	0.026336293	0.1302	0.061259478	0.108592241	0.033820517	0.130788889	0.049758096	0.869211111	0.049758096	0.901371513	0.026336293
Wilcox	300	1000	mix	10	0.818605	0.027957954	0.102075002	0.030655477	0.10535	0.047972747	0.100701739	0.034068998	0.102144444	0.034927719	0.897855556	0.034927719	0.897924998	0.030655477
ZicoSeq	300	1000	mix	10	0.899725	0.003889087	0.00031746	0.004489567	2.00E-04	0.002828427	0.000245399	0.003470463	0.000327778	0.004635478	0.999672222	0.004635478	0.00468254	0.066221111
ALDEx2_wi	300	1000	mix	2	0.894895	0.00265882	0.087561369	0.127934777	0.00565	0.007866825	0.010509456	0.014533746	0.0063	0.002887793	0.9937	0.002887793	0.912438631	0.127934777
Corncob	300	1000	mix	2	0.89461	0.002861616	0.08531029	0.13437701	0.00585	0.008698033	0.010758234	0.015744999	0.006638889	0.00327122	0.993361111	0.00327122	0.91468971	0.13437701
DACOMP	300	1000	mix	2	0.89154	0.004731844	0.087675844	0.096431741	0.01005	0.011230679	0.017752597	0.019519901	0.010516667	0.005516757	0.989483333	0.005516757	0.837324156	0.25652531
DESeq2	300	1000	mix	2	0.884555	0.004756057	0.09456648	0.065025873	0.0186	0.014666819	0.030701859	0.023290828	0.019227778	0.005530594	0.980772222	0.005530594	0.90543352	0.065025873
fastANCOM	300	1000	mix	2	0.891855	0.010223334	0.086068903	0.09916558	0.0093	0.015867225	0.015721577	0.019743507	0.010083333	0.012687669	0.989916667	0.012687669	0.913931097	0.09916558
LEfSe	300	1000	mix	2	0.892385	0.003945199	0.086912577	0.104313969	0.00885	0.0113056	0.015708323	0.019365037	0.009444444	0.004755972	0.990555556	0.004755972	0.913087423	0.104313969
limma_voom	300	1000	mix	2	0.839615	0.084536138	0.087408045	0.056531308	0.07285	0.109049698	0.059460346	0.049940792	0.075188889	0.10571193	0.924811111	0.10571193	0.912591955	0.056531308
LinDA	300	1000	mix	2	0.8915	0.003720107	0.087854088	0.09236082	0.00955	0.010811194	0.016950123	0.018714511	0.010505556	0.004331046	0.989494444	0.004331046	0.912145912	0.09236082
MaAsLin2	300	1000	mix	2	0.891355	0.003839621	0.088959224	0.095008086	0.00975	0.010910209	0.017290322	0.018978939	0.010688889	0.004436844	0.989311111	0.004436844	0.911040776	0.095008086
Wilcox	300	1000	mix	2	0.89318	0.003320047	0.09085737	0.114771945	0.00785	0.009918132	0.014234558	0.01772059	0.00845	0.003739281	0.99155	0.003739281	0.90914263	0.114771945
ZicoSeq	300	1000	mix	2	0.9	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	300	1000	mix	5	0.882675	0.009559619	0.103489014	0.071970295	0.0223	0.0173266	0.035548947	0.025982235	0.021727778	0.011300287	0.978272222	0.011300287	0.896510986	0.071970295
Corncob	300	1000	mix	5	0.87363	0.011229139	0.103311177	0.057261127	0.0332	0.019484822	0.049020272	0.02712301	0.032988889	0.013099755	0.967011111	0.013099755	0.896688823	0.057261127
DACOMP	300	1000	mix	5	0.874355	0.008985134	0.099054372	0.052414273	0.03095	0.01735232	0.04638155	0.024730675	0.031933333	0.010346824	0.968066667	0.010346824	0.900945628	0.052414273
DESeq2	300	1000	mix	5	0.859145	0.011927502	0.101325323	0.045967693	0.05175	0.026112195	0.067412156	0.031255656	0.051144444	0.014060265	0.948855556	0.014060265	0.898674677	0.045967693
fastANCOM	300	1000	mix	5	0.848095	0.047879308	0.102885924	0.044940529	0.06525	0.058721192	0.070806143	0.036834553	0.064922222	0.059068026	0.935077778	0.059068026	0.897114076	0.044940529
LEfSe	300	1000	mix	5	0.860805	0.016154623	0.09992439	0.048337805	0.048	0.026409987	0.062935169	0.031235135	0.048883333	0.019183823	0.951116667	0.019183823	0.90007561	0.048337805
limma_voom	300	1000	mix	5	0.68069	0.170689303	0.100830831	0.024593806	0.272	0.211108584	0.129373903	0.039561562	0.2739	0.212585028	0.7261	0.212585028	0.899169169	0.024593806
LinDA	300	1000	mix	5	0.85603	0.015891248	0.097759399	0.041485284	0.05265	0.026495046	0.066746911	0.029097498	0.054705556	0.019012463	0.945294444	0.019012463	0.902240601	0.041485284
MaAsLin2	300	1000	mix	5	0.852845	0.015594451	0.097434994	0.038766105	0.0562	0.025668157	0.069780075	0.028072272	0.058638889	0.018552173	0.941361111	0.018552173	0.902565006	0.038766105
Wilcox	300	1000	mix	5	0.865125	0.014991099	0.100807701	0.052274195	0.04305	0.025146755	0.05848271	0.030870832	0.043533333	0.017798271	0.956466667	0.017798271	0.899192299	0.052274195
ZicoSeq	300	1000	mix	5	0.9	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	300	200	mix	1	0.97823913	0.000152556	0	0	0	0	0	0	2.22E-05	0.000155946	0.999977778	0.000155946	0.02	0.140351318
Corncob	300	200	mix	1	0.978179348	0.000435022	0	0	0	0	0	0	8.33E-05	0.000444689	0.999916667	0.000444689	0.045	0.207824336
DACOMP	300	200	mix	1	0.97826087	0	0	0	0	0	0	0	0	0	1	0	0	0
DESeq2	300	200	mix	1	0.976092391	0.003309659	0.06029917	0.175193183	0.01125	0.025281083	0.016746731	0.036976057	0.002466667	0.00368625	0.997533333	0.00368625	0.58970083	0.465740637
fastANCOM	300	200	mix	1	0.978228261	0.000185886	0	0	0	0	0	0	3.33E-05	0.000190017	0.999966667	0.000190017	0.03	0.171015295
LEfSe	300	200	mix	1	0.978154415	0.000570349	0.00398313	0.0408017	0.001030928	0.011334256	0.001466276	0.015321824	0.00013173	0.000768275	0.99986827	0.000768275	0.047563261	0.207876588
limma_voom	300	200	mix	1	0.977548913	0.002302814	0.011639069	0.077529179	0.00275	0.012478625	0.003899946	0.017243763	0.000788889	0.002548834	0.999211111	0.002548834	0.203360931	0.39657121
LinDA	300	200	mix	1	0.978119565	0.00063828	0	0	0	0	0	0	0.000144444	0.000652464	0.999855556	0.000652464	0.07	0.255787286
MaAsLin2	300	200	mix	1	0.9781844	0.00038635	0	0	0	0	0	0	7.82E-05	0.000394935	0.999921831	0.000394935	0.045226131	0.208323816
Wilcox	300	200	mix	1	0.978168478	0.000432832	0	0	0	0	0	0	9.44E-05	0.000442451	0.999905556	0.000442451	0.055	0.228552359
ZicoSeq	300	200	mix	1	0.97826087	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	300	200	mix	10	0.95198913	0.010315868	0.096603943	0.054630808	0.15	0.097455053	0.113455315	0.064451777	0.030188889	0.011569608	0.969811111	0.011569608	0.903396057	0.054630808
Corncob	300	200	mix	10	0.93973913	0.018133876	0.094077391	0.047149148	0.2105	0.137328239	0.124153996	0.061551507	0.044055556	0.020596523	0.955944444	0.020596523	0.905922609	0.047149148
DACOMP	300	200	mix	10	0.962684783	0.003466686	0.096160331	0.066149441	0.08425	0.056171288	0.089333339	0.059841732	0.017794444	0.002954412	0.982205556	0.002954412	0.903839669	0.066149441
DESeq2	300	200	mix	10	0.932125	0.01490746	0.096545442	0.037675872	0.25875	0.131424119	0.137778973	0.054859247	0.052911111	0.016936238	0.947088889	0.016936238	0.903454558	0.037675872
fastANCOM	300	200	mix	10	0.949331522	0.015071036	0.089511468	0.048596803	0.1485	0.108079396	0.105777912	0.058202228	0.032872222	0.017021635	0.967127778	0.017021635	0.910488532	0.048596803
LEfSe	300	200	mix	10	0.932021739	0.020557763	0.094798472	0.042885053	0.2565	0.152969764	0.13314697	0.059438083	0.052966667	0.023470552	0.947033333	0.023470552	0.905201528	0.042885053
limma_voom	300	200	mix	10	0.933255435	0.024764159	0.08770252	0.039774062	0.2305	0.167286202	0.120043084	0.056475648	0.051127778	0.028329086	0.948872222	0.028329086	0.91229748	0.039774062
LinDA	300	200	mix	10	0.941755435	0.015789248	0.094663269	0.04684278	0.19975	0.122217524	0.123696873	0.060948965	0.041755556	0.017820426	0.958244444	0.017820426	0.905336731	0.04684278
MaAsLin2	300	200	mix	10	0.927853261	0.026414321	0.09510959	0.038638313	0.28	0.181285194	0.134851653	0.056044393	0.05775	0.030314324	0.94225	0.030314324	0.90489041	0.038638313
Wilcox	300	200	mix	10	0.934168478	0.02154341	0.096147246	0.044667082	0.247	0.156568093	0.131841554	0.060764762	0.050561111	0.024561164	0.949438889	0.024561164	0.903852754	0.044667082
ZicoSeq	300	200	mix	10	0.978146739	0.001614048	0.000909091	0.012856487	0.0015	0.021213203	0.001132075	0.016009965	0.00015	0.00212132	0.99985	0.00212132	0.004090909	0.057854191
ALDEx2_wi	300	200	mix	2	0.97413587	0.002398042	0.08718863	0.132636541	0.0215	0.031903592	0.033306455	0.048266257	0.004694444	0.002466822	0.995305556	0.002466822	0.90781137	0.147364122
Corncob	300	200	mix	2	0.973690217	0.002958844	0.077985852	0.124390127	0.02125	0.030669866	0.031956481	0.045548856	0.005144444	0.003127479	0.994855556	0.003127479	0.912014148	0.154450956
DACOMP	300	200	mix	2	0.971847826	0.00809306	0.087318359	0.108518982	0.03425	0.046908845	0.045464981	0.055170568	0.007316667	0.008803525	0.992683333	0.008803525	0.807681641	0.296301544
DESeq2	300	200	mix	2	0.96398913	0.004928108	0.095681536	0.0711378	0.079	0.05980706	0.084982744	0.062581388	0.016344444	0.005080883	0.983655556	0.005080883	0.904318464	0.0711378
fastANCOM	300	200	mix	2	0.974005435	0.002336547	0.089916847	0.131504491	0.02275	0.032016602	0.035274005	0.048697908	0.004855556	0.00234266	0.995144444	0.00234266	0.895083153	0.171556453
LEfSe	300	200	mix	2	0.972152174	0.003699409	0.102860204	0.133027137	0.03575	0.042937813	0.049724603	0.056079139	0.007038889	0.00401356	0.992961111	0.00401356	0.897139796	0.133027137
limma_voom	300	200	mix	2	0.969820652	0.005550951	0.09133317	0.118214255	0.04225	0.046780118	0.053743845	0.056550798	0.009566667	0.005967206	0.990433333	0.005967206	0.90866683	0.118214255
LinDA	300	200	mix	2	0.970967391	0.003345508	0.092438593	0.112580605	0.0375	0.040021979	0.050994313	0.052023783	0.008288889	0.003537994	0.991711111	0.003537994	0.907561407	0.112580605
MaAsLin2	300	200	mix	2	0.971842391	0.003384338	0.093872253	0.112299706	0.0345	0.039908816	0.048325894	0.053355442	0.007327778	0.003580277	0.992672222	0.003580277	0.906127747	0.112299706
Wilcox	300	200	mix	2	0.972755435	0.003047372	0.0952372	0.120246594	0.03	0.034727945	0.043824707	0.050192445	0.006294444	0.003194149	0.993705556	0.003194149	0.9047628	0.120246594
ZicoSeq	300	200	mix	2	0.97826087	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	300	200	mix	5	0.964380435	0.006737307	0.100918361	0.083358612	0.081	0.067912151	0.086020533	0.067602334	0.015988889	0.007242736	0.984011111	0.007242736	0.899081639	0.083358612
Corncob	300	200	mix	5	0.958440217	0.009583633	0.100551645	0.069917567	0.11425	0.083632587	0.101405024	0.065573901	0.0228	0.010681801	0.9772	0.010681801	0.899448355	0.069917567
DACOMP	300	200	mix	5	0.964798913	0.003333218	0.1009643	0.073740456	0.0785	0.057918241	0.087792359	0.063846966	0.015505556	0.002868799	0.984494444	0.002868799	0.8990357	0.073740456
DESeq2	300	200	mix	5	0.94676087	0.01118292	0.098148834	0.051044413	0.178	0.099197787	0.123789855	0.062511082	0.036155556	0.012312413	0.963844444	0.012312413	0.901851166	0.051044413
fastANCOM	300	200	mix	5	0.962298913	0.005340094	0.099644141	0.068108642	0.09	0.062807035	0.092851744	0.061990273	0.018316667	0.005408985	0.981683333	0.005408985	0.900355859	0.068108642
LEfSe	300	200	mix	5	0.953081522	0.012332114	0.100797756	0.064438766	0.146	0.103501511	0.112736604	0.068182201	0.028983333	0.01384545	0.971016667	0.01384545	0.899202244	0.064438766
limma_voom	300	200	mix	5	0.952418478	0.011103255	0.098015637	0.055893513	0.14275	0.091112264	0.112351442	0.061945049	0.029588889	0.012176866	0.970411111	0.012176866	0.901984363	0.055893513
LinDA	300	200	mix	5	0.955320652	0.008659663	0.095950268	0.061157317	0.1255	0.085652975	0.105702918	0.065055824	0.026238889	0.009421296	0.973761111	0.009421296	0.904049732	0.061157317
MaAsLin2	300	200	mix	5	0.951820652	0.012555477	0.100150883	0.058535611	0.15	0.09809748	0.114701106	0.063174536	0.030361111	0.013960202	0.969638889	0.013960202	0.899849117	0.058535611
Wilcox	300	200	mix	5	0.955195652	0.011786817	0.099217795	0.065198651	0.1305	0.096129885	0.105977505	0.065088017	0.026477778	0.013247027	0.973522222	0.013247027	0.900782205	0.065198651
ZicoSeq	300	200	mix	5	0.97826087	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	300	2000	mix	1	0.818181818	0	0	0	0	0	0	0	0	0	1	0	0	0
Corncob	300	2000	mix	1	0.818186364	6.43E-05	0.005	0.070710678	2.50E-05	0.000353553	4.98E-05	0.000703589	0	0	1	0	0	0
DACOMP	300	2000	mix	1	0.818181818	0	0	0	0	0	0	0	0	0	1	0	0	0
DESeq2	300	2000	mix	1	0.814536364	0.003676108	0.028180556	0.127302724	5.00E-04	0.002005019	0.00095227	0.003699024	0.004566667	0.004601887	0.995433333	0.004601887	0.871819444	0.317795235
fastANCOM	300	2000	mix	1	0.818181818	0	0	0	0	0	0	0	0	0	1	0	0	0
LEfSe	300	2000	mix	1	0.818092399	0.001278973	0.006274034	0.074669394	0.000136612	0.001521972	0.000246954	0.002703138	0.000139648	0.001889121	0.999860352	0.001889121	0.004654928	0.062970701
limma_voom	300	2000	mix	1	0.760645455	0.135810041	0.054362076	0.099808888	0.039675	0.094926681	0.0286563	0.048908378	0.079138889	0.186899911	0.920861111	0.186899911	0.575637924	0.451445549
LinDA	300	2000	mix	1	0.818186364	6.43E-05	0.005	0.070710678	2.50E-05	0.000353553	4.98E-05	0.000703589	0	0	1	0	0	0
MaAsLin2	300	2000	mix	1	0.818181818	0	0	0	0	0	0	0	0	0	1	0	0	0
Wilcox	300	2000	mix	1	0.818186364	6.43E-05	0.005	0.070710678	2.50E-05	0.000353553	4.98E-05	0.000703589	0	0	1	0	0	0
ZicoSeq	300	2000	mix	1	0.818181818	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	300	2000	mix	10	0.773122727	0.016525663	0.09805609	0.040986408	0.03005	0.015079271	0.045001474	0.020726058	0.06175	0.021916217	0.93825	0.021916217	0.90194391	0.040986408
Corncob	300	2000	mix	10	0.742672727	0.024837131	0.099717668	0.031394738	0.0518	0.021809131	0.066757575	0.023818028	0.1038	0.03334903	0.8962	0.03334903	0.900282332	0.031394738
DACOMP	300	2000	mix	10	0.747145455	0.020476292	0.098102036	0.03137331	0.04735	0.019315615	0.062704476	0.022693321	0.097344444	0.027165626	0.902655556	0.027165626	0.901897964	0.03137331
DESeq2	300	2000	mix	10	0.734959091	0.021552324	0.093894962	0.028102219	0.053275	0.020755804	0.066986902	0.022638505	0.113555556	0.028938239	0.886444444	0.028938239	0.906105038	0.028102219
fastANCOM	300	2000	mix	10	0.520445455	0.193635109	0.097518239	0.017979286	0.199625	0.134640726	0.117831196	0.037475962	0.408261111	0.265724176	0.591738889	0.265724176	0.902481761	0.017979286
LEfSe	300	2000	mix	10	0.702604545	0.031975098	0.099602917	0.024567661	0.079	0.027895173	0.086642088	0.024124816	0.158816667	0.042997969	0.841183333	0.042997969	0.900397083	0.024567661
limma_voom	300	2000	mix	10	-0.221345455	0.29100889	0.098665759	0.005251713	0.706	0.202126882	0.169775337	0.019447896	1.427422222	0.400006774	-0.427422222	0.400006774	0.901334241	0.005251713
LinDA	300	2000	mix	10	0.696209091	0.040249968	0.099705671	0.023003319	0.08375	0.033331554	0.088834615	0.025304271	0.167688889	0.054816339	0.832311111	0.054816339	0.900294329	0.023003319
