name	Sample	OTU	type	effect	mean_Accuracy	sd_Accuracy	mean_Precision	sd_Precision	mean_TPR	sd_TPR	mean_F1_score	sd_F1_score	mean_FPR	sd_FPR	mean_Specificity	sd_Specificity	mean_FDR	sd_FDR
fastANCOM	200	1000	mix	1	0.899995	7.07E-05	0	0	0	0	0	0	5.56E-06	7.86E-05	0.999994444	7.86E-05	0.005	0.070710678
LEfSe	200	1000	mix	1	0.899968421	0.000270318	0	0	0	0	0	0	3.51E-05	0.000300353	0.999964912	0.000300353	0.015789474	0.124989557
limma_voom	200	1000	mix	1	0.87259	0.073057229	0.058433449	0.110421013	0.0329	0.089339227	0.025310068	0.043457186	0.034111111	0.090944612	0.965888889	0.090944612	0.546566551	0.453843897
LinDA	200	1000	mix	1	0.899985	0.000212132	0.0025	0.035355339	5.00E-05	0.000707107	9.80E-05	0.001386484	2.22E-05	0.000248077	0.999977778	0.000248077	0.0075	0.078897873
MaAsLin2	200	1000	mix	1	0.899995	7.07E-05	0	0	0	0	0	0	5.56E-06	7.86E-05	0.999994444	7.86E-05	0.005	0.070710678
Wilcox	200	1000	mix	1	0.89998	0.000223269	0	0	0	0	0	0	2.22E-05	0.000248077	0.999977778	0.000248077	0.01	0.099748427
ZicoSeq	200	1000	mix	1	0.9	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	200	1000	mix	10	0.874775	0.012567581	0.102264749	0.058876537	0.0331	0.023433644	0.048047383	0.030441733	0.031705556	0.015428563	0.968294444	0.015428563	0.897735251	0.058876537
Corncob	200	1000	mix	10	0.863135	0.017261418	0.10244922	0.048479326	0.0479	0.0297154	0.062673697	0.033020526	0.046283333	0.021188579	0.953716667	0.021188579	0.89755078	0.048479326
DACOMP	200	1000	mix	10	0.86608	0.012004756	0.104769026	0.048188978	0.0454	0.024777198	0.061941776	0.030432726	0.042733333	0.014595839	0.957266667	0.014595839	0.895230974	0.048188978
DESeq2	200	1000	mix	10	0.85412	0.014855268	0.103102546	0.038091552	0.05945	0.02710852	0.073802754	0.028909968	0.057583333	0.018058379	0.942416667	0.018058379	0.896897454	0.038091552
fastANCOM	200	1000	mix	10	0.803	0.080916422	0.103749507	0.038543448	0.1257	0.108458871	0.097643669	0.045419711	0.121744444	0.101272964	0.878255556	0.101272964	0.896250493	0.038543448
LEfSe	200	1000	mix	10	0.8433	0.023663682	0.105048477	0.035943576	0.07515	0.039071864	0.084199578	0.033539733	0.07135	0.02928536	0.92865	0.02928536	0.894951523	0.035943576
limma_voom	200	1000	mix	10	0.461525	0.189397403	0.100101343	0.011789467	0.5414	0.232940651	0.160379205	0.026035391	0.54735	0.235772518	0.45265	0.235772518	0.899898657	0.011789467
LinDA	200	1000	mix	10	0.83708	0.028356375	0.103265233	0.034159097	0.08195	0.043729381	0.087330914	0.033474971	0.079016667	0.035300625	0.920983333	0.035300625	0.896734767	0.034159097
MaAsLin2	200	1000	mix	10	0.83745	0.02826201	0.102883409	0.034037979	0.08155	0.044756151	0.086919977	0.034368385	0.078561111	0.035281748	0.921438889	0.035281748	0.897116591	0.034037979
Wilcox	200	1000	mix	10	0.84853	0.023293606	0.106113056	0.040443559	0.06865	0.03704781	0.079837336	0.033873439	0.064816667	0.028673396	0.935183333	0.028673396	0.893886944	0.040443559
ZicoSeq	200	1000	mix	10	0.89981	0.002687006	0.000340909	0.004821183	0.00015	0.00212132	0.000208333	0.002946278	0.000227778	0.003221264	0.999772222	0.003221264	0.004659091	0.065889496
ALDEx2_wi	200	1000	mix	2	0.896175	0.002118209	0.097130342	0.150117319	0.00465	0.006564523	0.008798767	0.012354112	0.004766667	0.002254346	0.995233333	0.002254346	0.897869658	0.1629694
Corncob	200	1000	mix	2	0.896505	0.002279464	0.093087302	0.14849442	0.00405	0.005679683	0.007696104	0.010767362	0.004333333	0.002493244	0.995666667	0.002493244	0.886912698	0.194953538
DACOMP	200	1000	mix	2	0.894425	0.004430862	0.078152284	0.098846134	0.00725	0.009716458	0.013126916	0.017386287	0.007	0.005219899	0.993	0.005219899	0.696847716	0.386880551
DESeq2	200	1000	mix	2	0.887745	0.00434099	0.0988436	0.079204366	0.0148	0.011944596	0.025503305	0.020346778	0.015261111	0.004652417	0.984738889	0.004652417	0.9011564	0.079204366
fastANCOM	200	1000	mix	2	0.895235	0.003692962	0.096927263	0.149610061	0.00565	0.008540621	0.010391536	0.014639095	0.005922222	0.004402524	0.994077778	0.004402524	0.893072737	0.174311883
LEfSe	200	1000	mix	2	0.89443	0.004599006	0.09997411	0.142714516	0.00645	0.00801365	0.011905007	0.014669443	0.006905556	0.005146742	0.993094444	0.005146742	0.90002589	0.142714516
limma_voom	200	1000	mix	2	0.842435	0.084992851	0.101199305	0.075424136	0.0709	0.102947467	0.058106647	0.050643761	0.071838889	0.105493243	0.928161111	0.105493243	0.898800695	0.075424136
LinDA	200	1000	mix	2	0.894905	0.002998488	0.095715104	0.13917183	0.0057	0.007195057	0.010626509	0.013333685	0.006294444	0.003282277	0.993705556	0.003282277	0.899284896	0.152992932
MaAsLin2	200	1000	mix	2	0.89498	0.003009132	0.093236097	0.139236901	0.0055	0.007071068	0.010267601	0.013157	0.006188889	0.003288381	0.993811111	0.003288381	0.906763903	0.139236901
Wilcox	200	1000	mix	2	0.895365	0.002532557	0.093701701	0.140168518	0.0053	0.007011118	0.009924276	0.013068255	0.005738889	0.00276637	0.994261111	0.00276637	0.901298299	0.153965866
ZicoSeq	200	1000	mix	2	0.9	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	200	1000	mix	5	0.88737	0.006372294	0.096958626	0.081752792	0.01575	0.014782765	0.026425633	0.023688018	0.015783333	0.007600923	0.984216667	0.007600923	0.903041374	0.081752792
Corncob	200	1000	mix	5	0.883105	0.008035347	0.096183692	0.069857789	0.02065	0.01619844	0.033153044	0.024719231	0.021066667	0.009604655	0.978933333	0.009604655	0.903816308	0.069857789
DACOMP	200	1000	mix	5	0.87835	0.007553328	0.100567885	0.059275699	0.02675	0.016743333	0.04167442	0.025078713	0.027027778	0.008544369	0.972972222	0.008544369	0.899432115	0.059275699
DESeq2	200	1000	mix	5	0.869265	0.00901728	0.093000477	0.049861951	0.035	0.019491011	0.050156324	0.026848128	0.038038889	0.010430273	0.961961111	0.010430273	0.906999523	0.049861951
fastANCOM	200	1000	mix	5	0.862785	0.039415309	0.094771591	0.052976416	0.04565	0.055777533	0.053026467	0.038134973	0.046422222	0.049487122	0.953577778	0.049487122	0.905228409	0.052976416
LEfSe	200	1000	mix	5	0.87488	0.011841737	0.100226477	0.063114501	0.0314	0.021665339	0.046131259	0.029144958	0.0314	0.014330496	0.9686	0.014330496	0.899773523	0.063114501
limma_voom	200	1000	mix	5	0.68782	0.165008657	0.097990234	0.022568434	0.259	0.205602436	0.122845361	0.043505716	0.264533333	0.205718615	0.735466667	0.205718615	0.902009766	0.022568434
LinDA	200	1000	mix	5	0.87108	0.01144151	0.096327497	0.054509453	0.0349	0.022572942	0.049945095	0.029551946	0.036011111	0.013768801	0.963988889	0.013768801	0.903672503	0.054509453
MaAsLin2	200	1000	mix	5	0.87141	0.010836005	0.095613606	0.053378888	0.03425	0.021488281	0.049344744	0.028846486	0.035572222	0.012944487	0.964427778	0.012944487	0.904386394	0.053378888
Wilcox	200	1000	mix	5	0.8777	0.0103049	0.098000018	0.065144049	0.027	0.019465212	0.041044587	0.027574652	0.027777778	0.012307454	0.972222222	0.012307454	0.901999982	0.065144049
ZicoSeq	200	1000	mix	5	0.899795	0.002899138	0.000319149	0.004513448	0.00015	0.00212132	0.000204082	0.00288615	0.000244444	0.003456966	0.999755556	0.003456966	0.004680851	0.066197231
ALDEx2_wi	200	200	mix	1	0.97826087	0	0	0	0	0	0	0	0	0	1	0	0	0
Corncob	200	200	mix	1	0.978222826	0.000252692	0	0	0	0	0	0	3.89E-05	0.000258307	0.999961111	0.000258307	0.025	0.156516732
DACOMP	200	200	mix	1	0.97826087	0	0	0	0	0	0	0	0	0	1	0	0	0
DESeq2	200	200	mix	1	0.976798913	0.002125855	0.048558081	0.1445511	0.009	0.024433275	0.014272086	0.037609245	0.001694444	0.002360146	0.998305556	0.002360146	0.511441919	0.474960389
fastANCOM	200	200	mix	1	0.978255435	7.69E-05	0	0	0	0	0	0	5.56E-06	7.86E-05	0.999994444	7.86E-05	0.005	0.070710678
LEfSe	200	200	mix	1	0.978222442	0.000276552	0.005050505	0.071066905	0.000252525	0.003553345	0.000481	0.006768277	4.49E-05	0.000270511	0.999955107	0.000270511	0.03030303	0.171854351
limma_voom	200	200	mix	1	0.977733696	0.001973434	0.015204545	0.107197067	0.00225	0.013540837	0.003231481	0.017893584	0.000588889	0.002191043	0.999411111	0.002191043	0.169795455	0.37163951
LinDA	200	200	mix	1	0.978190217	0.000500277	0	0	0	0	0	0	7.22E-05	0.000511394	0.999927778	0.000511394	0.04	0.196450922
MaAsLin2	200	200	mix	1	0.978233696	0.000170127	0	0	0	0	0	0	2.78E-05	0.000173907	0.999972222	0.000173907	0.025	0.156516732
Wilcox	200	200	mix	1	0.978233696	0.000170127	0	0	0	0	0	0	2.78E-05	0.000173907	0.999972222	0.000173907	0.025	0.156516732
ZicoSeq	200	200	mix	1	0.97826087	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	200	200	mix	10	0.958755435	0.009174854	0.100387439	0.068066002	0.11475	0.080793412	0.102931112	0.068070273	0.022488889	0.010028955	0.977511111	0.010028955	0.899612561	0.068066002
Corncob	200	200	mix	10	0.948505435	0.01478378	0.100414952	0.051466004	0.171	0.110089046	0.120313262	0.061335719	0.034216667	0.016536922	0.965783333	0.016536922	0.899585048	0.051466004
DACOMP	200	200	mix	10	0.963722826	0.00318523	0.108101832	0.070721149	0.0925	0.060928742	0.099235147	0.06474002	0.016916667	0.002589517	0.983083333	0.002589517	0.891898168	0.070721149
DESeq2	200	200	mix	10	0.943326087	0.012233635	0.102553495	0.044905821	0.20525	0.104472533	0.133736516	0.057881605	0.040272222	0.013406878	0.959727778	0.013406878	0.897446505	0.044905821
fastANCOM	200	200	mix	10	0.956146739	0.010637459	0.100430931	0.057725275	0.12475	0.080979788	0.106991315	0.059773492	0.025377778	0.011641948	0.974622222	0.011641948	0.899569069	0.057725275
LEfSe	200	200	mix	10	0.941222826	0.017625262	0.10198392	0.043981254	0.215	0.120509805	0.132170661	0.055690111	0.042638889	0.019758589	0.957361111	0.019758589	0.89801608	0.043981254
limma_voom	200	200	mix	10	0.942059783	0.019885526	0.096669482	0.044555927	0.19625	0.12450278	0.123389567	0.055854332	0.041366667	0.022239443	0.958633333	0.022239443	0.903330518	0.044555927
LinDA	200	200	mix	10	0.947347826	0.013073322	0.098791881	0.042470575	0.17275	0.094549647	0.121541138	0.052213768	0.035438889	0.014495849	0.964561111	0.014495849	0.901208119	0.042470575
MaAsLin2	200	200	mix	10	0.938494565	0.021078637	0.102052002	0.04169971	0.23025	0.138358785	0.13403306	0.053384115	0.045766667	0.023837287	0.954233333	0.023837287	0.897947998	0.04169971
Wilcox	200	200	mix	10	0.943293478	0.018098637	0.101949024	0.048081947	0.20225	0.121785038	0.128226039	0.058375388	0.040238889	0.020272625	0.959761111	0.020272625	0.898050976	0.048081947
ZicoSeq	200	200	mix	10	0.97811413	0.002075205	0.000322581	0.004561979	5.00E-04	0.007071068	0.000392157	0.005545936	0.000161111	0.002278455	0.999838889	0.002278455	0.004677419	0.066148699
ALDEx2_wi	200	200	mix	2	0.975358696	0.002006647	0.111556277	0.19583351	0.02075	0.033728706	0.033957905	0.054280464	0.003427778	0.001909217	0.996572222	0.001909217	0.853443723	0.253864741
Corncob	200	200	mix	2	0.975516304	0.00214902	0.106791667	0.201704908	0.01925	0.03424619	0.031441815	0.054514622	0.003233333	0.00209339	0.996766667	0.00209339	0.843208333	0.278730573
DACOMP	200	200	mix	2	0.973918478	0.006497568	0.091130186	0.133657747	0.03075	0.046397209	0.042370633	0.059555275	0.005122222	0.007115707	0.994877778	0.007115707	0.618869814	0.414340383
DESeq2	200	200	mix	2	0.967565217	0.004670971	0.111387055	0.102007624	0.06925	0.062340752	0.082871783	0.072087844	0.012472222	0.004702763	0.987527778	0.004702763	0.888612945	0.102007624
fastANCOM	200	200	mix	2	0.975619565	0.00200783	0.098287698	0.174441562	0.018	0.030915674	0.029519628	0.049736379	0.0031	0.002009933	0.9969	0.002009933	0.831712302	0.286404556
LEfSe	200	200	mix	2	0.974353261	0.002767664	0.120736527	0.185871951	0.028	0.039987435	0.043749327	0.061170822	0.004616667	0.002680537	0.995383333	0.002680537	0.864263473	0.213909633
limma_voom	200	200	mix	2	0.972695652	0.004028237	0.115562269	0.167792461	0.037	0.048660448	0.051306716	0.061858208	0.006511111	0.004452868	0.993488889	0.004452868	0.869437731	0.198794534
LinDA	200	200	mix	2	0.97373913	0.003280728	0.117577307	0.168205751	0.03175	0.042289235	0.047879464	0.06209089	0.005327778	0.003312418	0.994672222	0.003312418	0.867422693	0.198990896
MaAsLin2	200	200	mix	2	0.974641304	0.002422214	0.124350469	0.181722943	0.0285	0.03931256	0.044726133	0.060404003	0.004333333	0.002365561	0.995666667	0.002365561	0.860649531	0.210055263
Wilcox	200	200	mix	2	0.974608696	0.002550978	0.122046356	0.195938259	0.02675	0.039109915	0.042014474	0.059485316	0.004327778	0.002511584	0.995672222	0.002511584	0.857953644	0.230616364
ZicoSeq	200	200	mix	2	0.97826087	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	200	200	mix	5	0.968733696	0.006143903	0.092912016	0.105558218	0.05425	0.063161574	0.064701769	0.071696866	0.010944444	0.006695221	0.989055556	0.006695221	0.902087984	0.123323754
Corncob	200	200	mix	5	0.964961957	0.008105505	0.095107884	0.092909487	0.07275	0.071205961	0.077369041	0.070223734	0.015211111	0.008912859	0.984788889	0.008912859	0.904892116	0.092909487
DACOMP	200	200	mix	5	0.966206522	0.003330567	0.090987204	0.081713731	0.06275	0.05780697	0.073505522	0.066118853	0.013716667	0.003012882	0.986283333	0.003012882	0.909012796	0.081713731
DESeq2	200	200	mix	5	0.953396739	0.008537825	0.09681448	0.055923664	0.136	0.081468926	0.110773777	0.062349745	0.028438889	0.009114323	0.971561111	0.009114323	0.90318552	0.055923664
fastANCOM	200	200	mix	5	0.965798913	0.005195037	0.090599424	0.084716423	0.06525	0.064620559	0.07361374	0.068804512	0.014188889	0.005455503	0.985811111	0.005455503	0.909400576	0.084716423
LEfSe	200	200	mix	5	0.960945652	0.009945128	0.098028875	0.078285445	0.09875	0.086011204	0.092957064	0.072511499	0.019894444	0.010946632	0.980105556	0.010946632	0.901971125	0.078285445
limma_voom	200	200	mix	5	0.957190217	0.010393598	0.09557956	0.06851069	0.11125	0.081511706	0.098870286	0.066807736	0.024011111	0.011231503	0.975988889	0.011231503	0.90442044	0.06851069
LinDA	200	200	mix	5	0.959809783	0.007493857	0.096366298	0.066963774	0.10075	0.072374914	0.095860043	0.064532484	0.0211	0.008007681	0.9789	0.008007681	0.903633702	0.066963774
MaAsLin2	200	200	mix	5	0.959016304	0.010116353	0.09457926	0.071096822	0.1045	0.084203331	0.095202419	0.069966732	0.021994444	0.011054741	0.978005556	0.011054741	0.90542074	0.071096822
Wilcox	200	200	mix	5	0.962326087	0.009541701	0.097625982	0.0840069	0.08675	0.074765546	0.086837546	0.070247467	0.018216667	0.010323809	0.981783333	0.010323809	0.902374018	0.0840069
ZicoSeq	200	200	mix	5	0.977983696	0.002778155	0.000683908	0.007673982	0.001	0.011163472	0.000812245	0.009095198	0.000305556	0.003052445	0.999694444	0.003052445	0.009316092	0.09299299
ALDEx2_wi	200	2000	mix	1	0.818177273	6.43E-05	0	0	0	0	0	0	5.56E-06	7.86E-05	0.999994444	7.86E-05	0.005	0.070710678
Corncob	200	2000	mix	1	0.818172727	0.000157591	0.005	0.070710678	2.50E-05	0.000353553	4.98E-05	0.000703589	1.67E-05	0.000175329	0.999983333	0.000175329	0.01	0.099748427
DACOMP	200	2000	mix	1	0.818181818	0	0	0	0	0	0	0	0	0	1	0	0	0
DESeq2	200	2000	mix	1	0.802659091	0.009079453	0.006145561	0.024240701	0.000575	0.002251605	0.00103499	0.004025024	0.0191	0.011129739	0.9809	0.011129739	0.993854439	0.024240701
fastANCOM	200	2000	mix	1	0.818177273	0.000170441	0.01	0.099748427	5.00E-05	0.000498742	9.95E-05	0.000992522	1.67E-05	0.000175329	0.999983333	0.000175329	0.01	0.099748427
LEfSe	200	2000	mix	1	0.818167234	0.000175753	0.005347594	0.073127242	2.67E-05	0.000365636	5.32E-05	0.000727634	2.38E-05	0.000198133	0.999976233	0.000198133	0.016042781	0.125977291
limma_voom	200	2000	mix	1	0.745368182	0.182488135	0.061754223	0.113466992	0.049025	0.121880881	0.029047763	0.049831627	0.099888889	0.249867339	0.900111111	0.249867339	0.548245777	0.451176119
LinDA	200	2000	mix	1	0.818177273	0.000111527	0.005	0.070710678	2.50E-05	0.000353553	4.98E-05	0.000703589	1.11E-05	0.000110832	0.999988889	0.000110832	0.01	0.099748427
MaAsLin2	200	2000	mix	1	0.818158977	0.000192461	0.005025126	0.070888121	2.51E-05	0.000354441	5.00E-05	0.000705354	3.35E-05	0.000220802	0.999966499	0.000220802	0.025125628	0.156901369
Wilcox	200	2000	mix	1	0.818177273	0.000111527	0.005	0.070710678	2.50E-05	0.000353553	4.98E-05	0.000703589	1.11E-05	0.000110832	0.999988889	0.000110832	0.01	0.099748427
ZicoSeq	200	2000	mix	1	0.818181818	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	200	2000	mix	10	0.787609091	0.013425137	0.101355322	0.048123837	0.0213	0.013111811	0.034279802	0.019441756	0.0421	0.018014818	0.9579	0.018014818	0.898644678	0.048123837
Corncob	200	2000	mix	10	0.772109091	0.018079373	0.102064261	0.037008383	0.0322	0.01593517	0.047739528	0.020952031	0.063466667	0.024153787	0.936533333	0.024153787	0.897935739	0.037008383
DACOMP	200	2000	mix	10	0.764918182	0.014472806	0.100188746	0.033561535	0.037025	0.016258724	0.053305222	0.020976582	0.073327778	0.019526467	0.926672222	0.019526467	0.899811254	0.033561535
DESeq2	200	2000	mix	10	0.745990909	0.01796402	0.077343099	0.026699324	0.036275	0.015195522	0.048778238	0.018539595	0.096294444	0.023292825	0.903705556	0.023292825	0.922656901	0.026699324
fastANCOM	200	2000	mix	10	0.572518182	0.217363524	0.10149448	0.02269272	0.170025	0.151232373	0.104423921	0.045586293	0.338038889	0.298697713	0.661961111	0.298697713	0.89850552	0.02269272
LEfSe	200	2000	mix	10	0.746895455	0.024528153	0.103517198	0.030851176	0.0511	0.02133226	0.066948645	0.024131309	0.098483333	0.032781431	0.901516667	0.032781431	0.896482802	0.030851176
