name	Sample	OTU	type	effect	mean_Accuracy	sd_Accuracy	mean_Precision	sd_Precision	mean_TPR	sd_TPR	mean_F1_score	sd_F1_score	mean_FPR	sd_FPR	mean_Specificity	sd_Specificity	mean_FDR	sd_FDR
MaAsLin2	50	100	mix	10	0.979527473	0.006022265	0.106713672	0.098630268	0.117	0.108488936	0.105229092	0.09164132	0.010888889	0.006472129	0.989111111	0.006472129	0.893286328	0.098630268
Wilcox	50	100	mix	10	0.980615385	0.006347734	0.106653309	0.107139021	0.104	0.105067578	0.096497312	0.089123188	0.009644444	0.006913143	0.990355556	0.006913143	0.893346691	0.107139021
ZicoSeq	50	100	mix	10	0.989010989	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	50	100	mix	2	0.988472527	0.000954001	0.042083333	0.168953635	0.0075	0.028244268	0.01248002	0.047092573	0.000627778	0.000948958	0.999372222	0.000948958	0.357916667	0.467971786
Corncob	50	100	mix	2	0.98839011	0.001093795	0.059138889	0.211153642	0.011	0.037228076	0.017404604	0.057706815	0.00075	0.001135618	0.99925	0.001135618	0.410861111	0.481596705
DACOMP	50	100	mix	2	0.988510989	0.001170029	0.033125	0.119709183	0.0095	0.035582024	0.013869741	0.049001055	0.000611111	0.001344777	0.999388889	0.001344777	0.206875	0.383462979
DESeq2	50	100	mix	2	0.983934066	0.003936114	0.084425278	0.143342146	0.0545	0.083754547	0.061201709	0.090047071	0.005738889	0.004152586	0.994261111	0.004152586	0.865574722	0.24454184
fastANCOM	50	100	mix	2	0.988906593	0.000546377	0.025	0.156516732	0.0025	0.015651673	0.004545455	0.028457588	0.000133333	0.000517214	0.999866667	0.000517214	0.08	0.271973986
LEfSe	50	100	mix	2	0.988252747	0.00117826	0.051666667	0.185975329	0.0095	0.031057573	0.01547952	0.050508833	0.000872222	0.00118868	0.999127778	0.00118868	0.433333333	0.481801709
limma_voom	50	100	mix	2	0.988274725	0.00114546	0.048083333	0.182284785	0.0085	0.029701192	0.014055778	0.049306609	0.000838889	0.001138673	0.999161111	0.001138673	0.436916667	0.48423464
LinDA	50	100	mix	2	0.987895604	0.001657905	0.044297619	0.173098783	0.0095	0.031057573	0.014667822	0.048837931	0.001233333	0.001714066	0.998766667	0.001714066	0.515702381	0.488286377
MaAsLin2	50	100	mix	2	0.988351648	0.001165886	0.057547619	0.215542843	0.009	0.030391086	0.014827996	0.050471535	0.000766667	0.001180891	0.999233333	0.001180891	0.392452381	0.481229625
Wilcox	50	100	mix	2	0.98832967	0.001391583	0.05225	0.195579837	0.0085	0.029701192	0.01414319	0.049191296	0.000783333	0.001390357	0.999216667	0.001390357	0.36775	0.471339602
ZicoSeq	50	100	mix	2	0.989010989	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	50	100	mix	5	0.985236264	0.002188332	0.084948413	0.133583717	0.0415	0.063623816	0.054179771	0.082011475	0.004277778	0.002167815	0.995722222	0.002167815	0.895051587	0.184737896
Corncob	50	100	mix	5	0.985467033	0.002703977	0.089468309	0.152450616	0.0405	0.061878061	0.053418733	0.081746962	0.004033333	0.002738267	0.995966667	0.002738267	0.870531691	0.233753552
DACOMP	50	100	mix	5	0.984593407	0.002305496	0.089928571	0.122857952	0.047	0.062534413	0.060673212	0.080210804	0.004988889	0.002179916	0.995011111	0.002179916	0.865071429	0.223943717
DESeq2	50	100	mix	5	0.977324176	0.004629821	0.096436211	0.084794882	0.1245	0.109129723	0.10511694	0.087602891	0.0132	0.004737098	0.9868	0.004737098	0.903563789	0.084794882
fastANCOM	50	100	mix	5	0.985796703	0.002025188	0.07702381	0.134097252	0.0325	0.053928577	0.045155139	0.075572771	0.003611111	0.001960431	0.996388889	0.001960431	0.89297619	0.206358068
LEfSe	50	100	mix	5	0.984357143	0.00290424	0.099140604	0.129370011	0.0585	0.071084563	0.070657094	0.085259968	0.005355556	0.00302144	0.994644444	0.00302144	0.885859396	0.169105535
limma_voom	50	100	mix	5	0.983565934	0.002520121	0.090696609	0.117949669	0.056	0.068464861	0.06752978	0.082722572	0.006127778	0.002407099	0.993872222	0.002407099	0.909303391	0.117949669
LinDA	50	100	mix	5	0.983098901	0.002677189	0.096429348	0.111870781	0.0655	0.073394028	0.076225528	0.084783904	0.006705556	0.002560461	0.993294444	0.002560461	0.893570652	0.143270869
MaAsLin2	50	100	mix	5	0.983923077	0.002966941	0.102319796	0.12502137	0.064	0.077030308	0.076130483	0.089847641	0.005855556	0.002988304	0.994144444	0.002988304	0.882680204	0.165513051
Wilcox	50	100	mix	5	0.98471978	0.002649936	0.094821104	0.130372632	0.0535	0.07220678	0.065123328	0.084739296	0.004933333	0.002814972	0.995066667	0.002814972	0.880178896	0.191649761
ZicoSeq	50	100	mix	5	0.989010989	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	50	1000	mix	1	0.9	0	0	0	0	0	0	0	0	0	1	0	0	0
Corncob	50	1000	mix	1	0.89998	0.000172478	0	0	0	0	0	0	2.22E-05	0.000191642	0.999977778	0.000191642	0.015	0.121857483
DACOMP	50	1000	mix	1	0.9	0	0	0	0	0	0	0	0	0	1	0	0	0
DESeq2	50	1000	mix	1	0.8834	0.0053133	0.002488236	0.012431149	5.00E-04	0.002604596	0.000823628	0.004230941	0.0185	0.005934847	0.9815	0.005934847	0.997511764	0.012431149
fastANCOM	50	1000	mix	1	0.899995	7.07E-05	0	0	0	0	0	0	5.56E-06	7.86E-05	0.999994444	7.86E-05	0.005	0.070710678
LEfSe	50	1000	mix	1	0.89999	9.97E-05	0	0	0	0	0	0	1.11E-05	0.000110832	0.999988889	0.000110832	0.01	0.099748427
limma_voom	50	1000	mix	1	0.866845	0.080841311	0.046149864	0.112595157	0.041	0.09751691	0.025888566	0.050925993	0.041394444	0.10048397	0.958605556	0.10048397	0.428850136	0.463254734
LinDA	50	1000	mix	1	0.89999	9.97E-05	0.0025	0.035355339	5.00E-05	0.000707107	9.80E-05	0.001386484	1.67E-05	0.000135397	0.999983333	0.000135397	0.0125	0.105591181
MaAsLin2	50	1000	mix	1	0.899984772	0.000122772	0	0	0	0	0	0	1.69E-05	0.000136414	0.99998308	0.000136414	0.015228426	0.122772286
Wilcox	50	1000	mix	1	0.899995	7.07E-05	0	0	0	0	0	0	5.56E-06	7.86E-05	0.999994444	7.86E-05	0.005	0.070710678
ZicoSeq	50	1000	mix	1	0.9	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	50	1000	mix	10	0.89386	0.003195537	0.110916567	0.147045645	0.0085	0.010012555	0.015451929	0.017808234	0.007766667	0.003722808	0.992233333	0.003722808	0.889083433	0.147045645
Corncob	50	1000	mix	10	0.893065	0.004037609	0.104935656	0.136553702	0.00915	0.010879768	0.016396074	0.019054867	0.008722222	0.004777771	0.991277778	0.004777771	0.890064344	0.150307298
DACOMP	50	1000	mix	10	0.89088	0.004835547	0.093142831	0.093315915	0.0122	0.012726738	0.021341737	0.021955474	0.011488889	0.005643019	0.988511111	0.005643019	0.811857169	0.278080612
DESeq2	50	1000	mix	10	0.85911	0.008534759	0.048483308	0.033803723	0.02205	0.015637139	0.030100223	0.021007698	0.047883333	0.009495361	0.952116667	0.009495361	0.951516692	0.033803723
fastANCOM	50	1000	mix	10	0.88401	0.034778551	0.099506652	0.088085756	0.02135	0.052425372	0.026381357	0.031583757	0.020138889	0.044201729	0.979861111	0.044201729	0.900493348	0.088085756
LEfSe	50	1000	mix	10	0.891355	0.004744632	0.10767002	0.11216322	0.012	0.012680852	0.021089491	0.021691643	0.010938889	0.005574059	0.989061111	0.005574059	0.89232998	0.11216322
limma_voom	50	1000	mix	10	0.691055	0.193906992	0.099446328	0.048828493	0.25775	0.237709839	0.106106256	0.064027913	0.2608	0.241569078	0.7392	0.241569078	0.900553672	0.048828493
LinDA	50	1000	mix	10	0.890085	0.004802405	0.10551062	0.091639556	0.01395	0.013594911	0.024218387	0.022944521	0.012566667	0.005598815	0.987433333	0.005598815	0.89448938	0.091639556
MaAsLin2	50	1000	mix	10	0.890095477	0.004810125	0.104114325	0.092382929	0.01361809	0.013557765	0.023631681	0.022780342	0.012518146	0.005635167	0.987481854	0.005635167	0.895885675	0.092382929
Wilcox	50	1000	mix	10	0.892215	0.004257866	0.104318457	0.112807288	0.0103	0.011815585	0.018345179	0.020568101	0.009794444	0.004918944	0.990205556	0.004918944	0.895681543	0.112807288
ZicoSeq	50	1000	mix	10	0.9	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	50	1000	mix	2	0.89971	0.000747458	0.04125	0.183792918	0.00055	0.002285524	0.00108237	0.00449796	0.000383333	0.000815489	0.999616667	0.000815489	0.21875	0.407173043
Corncob	50	1000	mix	2	0.899635	0.000764656	0.039166667	0.174423754	0.00055	0.002285524	0.001082333	0.004497726	0.000466667	0.000828789	0.999533333	0.000828789	0.280833333	0.442247414
DACOMP	50	1000	mix	2	0.9	0	0	0	0	0	0	0	0	0	1	0	0	0
DESeq2	50	1000	mix	2	0.88074	0.005182343	0.01015231	0.025368941	0.00215	0.005479748	0.003514879	0.008916302	0.021638889	0.005795422	0.978361111	0.005795422	0.98984769	0.025368941
fastANCOM	50	1000	mix	2	0.89966	0.000772908	0.015	0.099116702	0.00025	0.001565167	0.000491167	0.003075057	0.000405556	0.000856888	0.999594444	0.000856888	0.22	0.409190892
LEfSe	50	1000	mix	2	0.89956	0.000943851	0.045833333	0.19552325	6.00E-04	0.002380828	0.001179566	0.00468099	0.000555556	0.001032988	0.999444444	0.001032988	0.299166667	0.452765403
limma_voom	50	1000	mix	2	0.86606	0.081729523	0.05920796	0.146957612	0.04065	0.100381571	0.02527854	0.048711255	0.042227778	0.101829746	0.957772222	0.101829746	0.48579204	0.465475726
LinDA	50	1000	mix	2	0.899645	0.000867605	0.029464286	0.14457144	5.00E-04	0.002184919	0.000976838	0.004269236	0.00045	0.000996909	0.99955	0.000996909	0.215535714	0.402604991
MaAsLin2	50	1000	mix	2	0.89961809	0.000878977	0.033710218	0.150136247	0.000603015	0.00238645	0.001176984	0.004658697	0.000491346	0.001020691	0.999508654	0.001020691	0.262772194	0.429539179
Wilcox	50	1000	mix	2	0.899755	0.000683602	0.0275	0.152017422	0.00035	0.001842409	0.000690157	0.003633051	0.000311111	0.000740219	0.999688889	0.000740219	0.1775	0.378098589
ZicoSeq	50	1000	mix	2	0.9	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	50	1000	mix	5	0.89647	0.0021778	0.087787698	0.148735718	0.0038	0.005893528	0.007228089	0.011173761	0.004344444	0.002326397	0.995655556	0.002326397	0.872212302	0.231639745
Corncob	50	1000	mix	5	0.896805	0.002499643	0.083026335	0.165727258	0.00335	0.005954391	0.00637579	0.011276733	0.003922222	0.002730553	0.996077778	0.002730553	0.846973665	0.284974669
DACOMP	50	1000	mix	5	0.89627	0.004287073	0.048308955	0.08626123	0.0045	0.008004396	0.008163169	0.014448228	0.004644444	0.005169453	0.995355556	0.005169453	0.456691045	0.458918249
DESeq2	50	1000	mix	5	0.86826	0.006849597	0.043287152	0.031355864	0.0148	0.010560189	0.021887128	0.015486876	0.036911111	0.007555785	0.963088889	0.007555785	0.956712848	0.031355864
fastANCOM	50	1000	mix	5	0.894315	0.012075382	0.104418425	0.14731112	0.0067	0.012959543	0.01155265	0.014621559	0.007061111	0.014588636	0.992938889	0.014588636	0.890581575	0.160159716
LEfSe	50	1000	mix	5	0.89579	0.002804501	0.096021094	0.1501117	0.0049	0.007088103	0.009221216	0.013256675	0.005222222	0.003042393	0.994777778	0.003042393	0.873978906	0.214451712
limma_voom	50	1000	mix	5	0.83777	0.111789676	0.10587188	0.086703274	0.07885	0.141581794	0.05190859	0.054598739	0.077905556	0.139724773	0.922094444	0.139724773	0.89412812	0.086703274
LinDA	50	1000	mix	5	0.895	0.002912458	0.098478304	0.127660575	0.00605	0.007427878	0.011273757	0.013738591	0.006227778	0.003201172	0.993772222	0.003201172	0.891521696	0.155780319
MaAsLin2	50	1000	mix	5	0.894929648	0.002999171	0.101043262	0.131771483	0.006080402	0.007434126	0.011350624	0.013772306	0.006309324	0.003235968	0.993690676	0.003235968	0.893931613	0.146178693
Wilcox	50	1000	mix	5	0.896155	0.002526438	0.086914863	0.14815706	0.00405	0.00626849	0.007667895	0.011822832	0.004722222	0.00273019	0.995277778	0.00273019	0.873085137	0.231420288
ZicoSeq	50	1000	mix	5	0.9	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	50	200	mix	1	0.978244565	0.000132454	0	0	0	0	0	0	1.67E-05	0.000135397	0.999983333	0.000135397	0.015	0.121857483
Corncob	50	200	mix	1	0.97823913	0.000187476	0	0	0	0	0	0	2.22E-05	0.000191642	0.999977778	0.000191642	0.015	0.121857483
DACOMP	50	200	mix	1	0.97826087	0	0	0	0	0	0	0	0	0	1	0	0	0
DESeq2	50	200	mix	1	0.977434783	0.001458875	0.037375	0.141384282	0.00525	0.019019628	0.008743724	0.030646155	0.000961111	0.001593606	0.999038889	0.001593606	0.407625	0.475931583
fastANCOM	50	200	mix	1	0.978244565	0.000132454	0	0	0	0	0	0	1.67E-05	0.000135397	0.999983333	0.000135397	0.015	0.121857483
LEfSe	50	200	mix	1	0.978152743	0.000808458	0.005711566	0.072621356	0.00052356	0.005102963	0.00083641	0.00830314	0.000122164	0.000892868	0.999877836	0.000892868	0.041408853	0.198665812
limma_voom	50	200	mix	1	0.977842391	0.001854633	0.024023842	0.134976734	0.00325	0.01591237	0.004981061	0.023695551	5.00E-04	0.002077206	0.9995	0.002077206	0.130976158	0.330223516
LinDA	50	200	mix	1	0.978217391	0.000284989	0.01	0.099748427	5.00E-04	0.004987421	0.000952381	0.00949985	5.56E-05	0.000267104	0.999944444	0.000267104	0.045	0.207824336
MaAsLin2	50	200	mix	1	0.978233559	0.000202533	0.005025126	0.070888121	0.000251256	0.003544406	0.000478583	0.00675125	3.35E-05	0.000190481	0.999966499	0.000190481	0.030150754	0.171433285
Wilcox	50	200	mix	1	0.978244565	0.000171517	0.005	0.070710678	0.00025	0.003535534	0.00047619	0.00673435	2.22E-05	0.000155946	0.999977778	0.000155946	0.02	0.140351318
ZicoSeq	50	200	mix	1	0.97826087	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	50	200	mix	10	0.972809783	0.0034086	0.080899461	0.126589524	0.02525	0.036833695	0.03680737	0.052913716	0.006133333	0.003539957	0.993866667	0.003539957	0.904100539	0.16862673
Corncob	50	200	mix	10	0.972293478	0.004112009	0.094468929	0.145550708	0.034	0.044766283	0.046857707	0.060050213	0.006855556	0.004416593	0.993144444	0.004416593	0.870531071	0.220190093
DACOMP	50	200	mix	10	0.971902174	0.003157735	0.093202131	0.11814262	0.03475	0.040783008	0.049421564	0.057980227	0.007272222	0.003142297	0.992727778	0.003142297	0.856797869	0.228756036
DESeq2	50	200	mix	10	0.962005435	0.005110256	0.091715614	0.063832066	0.085	0.061390913	0.086583406	0.059706823	0.018505556	0.00534973	0.981494444	0.00534973	0.908284386	0.063832066
fastANCOM	50	200	mix	10	0.971565217	0.003266218	0.086711698	0.115610496	0.0345	0.043233037	0.047925761	0.059643849	0.007611111	0.003335659	0.992388889	0.003335659	0.903288302	0.146876093
LEfSe	50	200	mix	10	0.969543478	0.005704952	0.088399016	0.122948639	0.046	0.057885696	0.056023386	0.067177296	0.009933333	0.006240461	0.990066667	0.006240461	0.901600984	0.152608165
limma_voom	50	200	mix	10	0.96148913	0.011855298	0.086225559	0.076539593	0.08	0.074178923	0.076492702	0.06299277	0.018922222	0.013039242	0.981077778	0.013039242	0.908774441	0.099958595
LinDA	50	200	mix	10	0.968222826	0.005056155	0.091501053	0.098052217	0.05325	0.054004816	0.064276831	0.063171947	0.011444444	0.005430759	0.988555556	0.005430759	0.908498947	0.098052217
MaAsLin2	50	200	mix	10	0.968619565	0.005497573	0.090342159	0.105381895	0.052	0.057989776	0.0623311	0.066250461	0.011011111	0.00600493	0.988988889	0.00600493	0.904657841	0.123277663
Wilcox	50	200	mix	10	0.970521739	0.005187812	0.089323118	0.123540716	0.041	0.051548874	0.052261425	0.062313646	0.008822222	0.005687043	0.991177778	0.005687043	0.900676882	0.153024892
ZicoSeq	50	200	mix	10	0.97826087	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	50	200	mix	2	0.977804348	0.000900952	0.036666667	0.178523005	0.00225	0.010391217	0.004201016	0.019411236	0.000516667	0.000890266	0.999483333	0.000890266	0.323333333	0.465036636
Corncob	50	200	mix	2	0.97773913	0.000974399	0.038333333	0.187336379	0.00225	0.010391217	0.004172494	0.019308621	0.000583333	0.000977046	0.999416667	0.000977046	0.346666667	0.475050322
DACOMP	50	200	mix	2	0.978097826	0.000903518	0.004621212	0.034735501	0.001	0.007017566	0.001590697	0.011232265	0.000188889	0.001021574	0.999811111	0.001021574	0.040378788	0.18848512
DESeq2	50	200	mix	2	0.974717391	0.002895855	0.075355339	0.157215227	0.01775	0.032445354	0.027298934	0.049199239	0.004016667	0.003043775	0.995983333	0.003043775	0.819644661	0.321340508
fastANCOM	50	200	mix	2	0.978103261	0.000538237	0.015	0.121857483	0.00075	0.006092874	0.001428571	0.011605475	0.000177778	0.000527664	0.999822222	0.000527664	0.12	0.325776999
LEfSe	50	200	mix	2	0.977646739	0.00112495	0.055833333	0.216745573	0.00375	0.014122134	0.006951816	0.026129838	0.000711111	0.001091621	0.999288889	0.001091621	0.399166667	0.484804697
limma_voom	50	200	mix	2	0.97688587	0.003750283	0.056765568	0.208055647	0.0065	0.021448782	0.009752283	0.029663781	0.00155	0.004086504	0.99845	0.004086504	0.428234432	0.485340042
LinDA	50	200	mix	2	0.977663043	0.001093763	0.047916667	0.201619196	0.00325	0.012357225	0.005948852	0.022655806	0.000683333	0.001106509	0.999316667	0.001106509	0.362083333	0.476382286
MaAsLin2	50	200	mix	2	0.97768735	0.001155084	0.060720268	0.226857182	0.003768844	0.013233216	0.007012051	0.02464061	0.000670017	0.001137833	0.999329983	0.001137833	0.371440536	0.478324613
Wilcox	50	200	mix	2	0.977782609	0.000966323	0.039166667	0.179938494	0.003	0.01291643	0.005453315	0.023514195	0.000555556	0.000977443	0.999444444	0.000977443	0.320833333	0.462115127
ZicoSeq	50	200	mix	2	0.97826087	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	50	200	mix	5	0.975369565	0.002039893	0.098680556	0.192657453	0.018	0.03050661	0.029481996	0.049801344	0.003355556	0.002004895	0.996644444	0.002004895	0.856319444	0.267174044
Corncob	50	200	mix	5	0.975565217	0.002434072	0.095804113	0.20404016	0.016	0.028248716	0.026088773	0.046145432	0.003111111	0.002542523	0.996888889	0.002542523	0.824195887	0.316538386
DACOMP	50	200	mix	5	0.975304348	0.002804026	0.067386905	0.13248911	0.018	0.032884754	0.02790826	0.05116324	0.003422222	0.002975091	0.996577778	0.002975091	0.577613095	0.446759291
DESeq2	50	200	mix	5	0.967391304	0.003846446	0.096935426	0.083933324	0.063	0.058935277	0.074631027	0.065492981	0.012511111	0.003987137	0.987488889	0.003987137	0.903064574	0.083933324
fastANCOM	50	200	mix	5	0.975282609	0.001983225	0.088125	0.175466523	0.0185	0.033740809	0.029582175	0.05284863	0.003455556	0.001998169	0.996544444	0.001998169	0.856875	0.270706888
LEfSe	50	200	mix	5	0.974538043	0.002910574	0.10145224	0.166932923	0.02475	0.040099593	0.037702561	0.057873819	0.004355556	0.003097682	0.995644444	0.003097682	0.86854776	0.225820966
limma_voom	50	200	mix	5	0.971277174	0.006991356	0.099960543	0.128090009	0.04275	0.053846399	0.054513303	0.063876304	0.008088889	0.00773351	0.991911111	0.00773351	0.895039457	0.142837046
LinDA	50	200	mix	5	0.973478261	0.002976254	0.099249281	0.140590394	0.0295	0.040159856	0.043654892	0.057913212	0.005544444	0.003112925	0.994455556	0.003112925	0.890750719	0.166494586
MaAsLin2	50	200	mix	5	0.973967391	0.002766918	0.098108478	0.15094626	0.027	0.039417875	0.040526862	0.057172125	0.004988889	0.002940758	0.995011111	0.002940758	0.886891522	0.186214863
Wilcox	50	200	mix	5	0.974907609	0.002512844	0.104515873	0.196081498	0.02175	0.035998848	0.034155305	0.055411453	0.003911111	0.002593162	0.996088889	0.002593162	0.860484127	0.255029021
ZicoSeq	50	200	mix	5	0.97826087	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	50	2000	mix	1	0.818181818	0	0	0	0	0	0	0	0	0	1	0	0	0
Corncob	50	2000	mix	1	0.818168182	0.000192847	0.0025	0.035355339	2.50E-05	0.000353553	4.95E-05	0.000700106	2.22E-05	0.000248077	0.999977778	0.000248077	0.0075	0.078897873
DACOMP	50	2000	mix	1	0.818181818	0	0	0	0	0	0	0	0	0	1	0	0	0
DESeq2	50	2000	mix	1	0.696209091	0.016782644	0.000150488	0.001063122	1.00E-04	0.000701757	0.000119766	0.000841427	0.1491	0.020510995	0.8509	0.020510995	0.999849512	0.001063122
fastANCOM	50	2000	mix	1	0.818181818	0	0.0025	0.035355339	2.50E-05	0.000353553	4.95E-05	0.000700106	5.56E-06	7.86E-05	0.999994444	7.86E-05	0.0025	0.035355339
LEfSe	50	2000	mix	1	0.818181818	0	0.0025	0.035355339	2.50E-05	0.000353553	4.95E-05	0.000700106	5.56E-06	7.86E-05	0.999994444	7.86E-05	0.0025	0.035355339
limma_voom	50	2000	mix	1	0.743613636	0.209597702	0.023246898	0.081384513	0.05105	0.143768021	0.020703497	0.052098594	0.102483333	0.288021094	0.897516667	0.288021094	0.281753102	0.432652371
LinDA	50	2000	mix	1	0.818159091	0.00026473	0.0025	0.035355339	2.50E-05	0.000353553	4.95E-05	0.000700106	3.33E-05	0.000332495	0.999966667	0.000332495	0.0125	0.105591181
MaAsLin2	50	2000	mix	1	0.818177273	6.43E-05	0.0025	0.035355339	2.50E-05	0.000353553	4.95E-05	0.000700106	1.11E-05	0.000110832	0.999988889	0.000110832	0.0075	0.078897873
Wilcox	50	2000	mix	1	0.818181818	0	0.0025	0.035355339	2.50E-05	0.000353553	4.95E-05	0.000700106	5.56E-06	7.86E-05	0.999994444	7.86E-05	0.0025	0.035355339
ZicoSeq	50	2000	mix	1	0.818181818	0	0	0	0	0	0	0	0	0	1	0	0	0
ALDEx2_wi	50	2000	mix	10	0.810486364	0.003445032	0.089167458	0.096069601	0.004625	0.005134803	0.008714166	0.009552235	0.010433333	0.004322432	0.989566667	0.004322432	0.910832542	0.096069601
Corncob	50	2000	mix	10	0.808840909	0.004689749	0.092297967	0.090571688	0.005725	0.005431101	0.010653469	0.009937202	0.012688889	0.005987517	0.987311111	0.005987517	0.907702033	0.090571688
DACOMP	50	2000	mix	10	0.808154545	0.006748408	0.072252977	0.072588535	0.00655	0.007060222	0.011937982	0.012700677	0.013711111	0.008945548	0.986288889	0.008945548	0.682747023	0.394451201
DESeq2	50	2000	mix	10	0.645145455	0.020602342	0.013866711	0.008915677	0.0135	0.008681986	0.013634845	0.008719008	0.214488889	0.025171621	0.785511111	0.025171621	0.986133289	0.008915677
fastANCOM	50	2000	mix	10	0.757363636	0.15803002	0.096166251	0.076636575	0.040275	0.105736467	0.026887739	0.041828342	0.083283333	0.216468916	0.916716667	0.216468916	0.903833749	0.076636575
LEfSe	50	2000	mix	10	0.807609091	0.004536135	0.094572026	0.081259576	0.006725	0.005858411	0.012437346	0.010667248	0.014416667	0.005731375	0.985583333	0.005731375	0.905427974	0.081259576
limma_voom	50	2000	mix	10	0.337304545	0.410664537	0.104180334	0.04674725	0.3278	0.279733649	0.110953878	0.06885679	0.660583333	0.563745428	0.339416667	0.563745428	0.895819666	0.04674725
LinDA	50	2000	mix	10	0.805909091	0.004878183	0.096306763	0.079582996	0.008	0.006854555	0.014641687	0.012339375	0.016777778	0.006056171	0.983222222	0.006056171	0.903693237	0.079582996
